TurbID,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Prtv,T2m,Sp,RelH,Wspd_w,Wdir_w,Patv
73,2021-01-01 00:10:00,3.84,-3.4,-2.12,16.81,110.13,0.01,0.0,-14.089203,86157.33,0.7187907,3.6479738,312.6967163,208.75
73,2021-01-01 00:20:00,4.55,-6.5,-2.26,16.8,109.83,0.01,0.0,-14.089203,86157.33,0.7187907,3.6479738,312.6967163,246.25
73,2021-01-01 00:30:00,3.91,-2.4,-2.36,16.7,99.55,0.01,0.0,-14.089203,86157.33,0.7187907,3.6479738,312.6967163,206.1
73,2021-01-01 00:40:00,3.6,-2.0,-2.43,16.6,99.55,0.01,0.0,-14.089203,86157.33,0.7187907,3.6479738,312.6967163,171.49
73,2021-01-01 00:50:00,3.0,-5.7,-2.55,16.6,99.55,0.01,0.0,-14.089203,86157.33,0.7187907,3.6479738,312.6967163,118.25
73,2021-01-01 01:00:00,2.56,-7.6,-2.6,16.6,94.04,0.01,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,77.04
73,2021-01-01 01:10:00,3.11,-5.3,-2.66,16.53,81.73,0.01,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,97.73
73,2021-01-01 01:20:00,2.39,-5.4,-2.7,16.5,76.17,0.01,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,66.08
73,2021-01-01 01:30:00,1.96,-9.1,-2.86,16.46,76.17,0.01,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,32.5
73,2021-01-01 01:40:00,2.14,-8.1,-3.05,16.29,76.17,0.01,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,37.29
73,2021-01-01 01:50:00,1.78,-3.2,-3.3,16.2,76.17,0.01,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,28.99
73,2021-01-01 02:00:00,1.54,1.2,-3.35,15.99,76.17,2.44,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,0.0
73,2021-01-01 02:10:00,1.83,-1.1,-2.68,15.29,76.17,68.61,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,0.0
73,2021-01-01 02:20:00,2.15,-5.3,-2.5,15.4,76.17,90.0,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,0.0
73,2021-01-01 02:30:00,2.49,1.7,-2.44,15.3,76.17,90.0,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,0.0
