TurbID,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Prtv,T2m,Sp,RelH,Wspd_w,Wdir_w,Patv
72,2021-01-01 00:10:00,3.75,3.6,-1.73,8.75,198.46,0.01,0.0,-14.089203,86157.33,0.7187907,3.6479738,312.6967163,191.89
72,2021-01-01 00:20:00,4.12,-0.9,-1.85,8.34,198.46,0.01,0.0,-14.089203,86157.33,0.7187907,3.6479738,312.6967163,211.31
72,2021-01-01 00:30:00,3.99,-3.0,-1.96,8.12,193.02,0.01,0.0,-14.089203,86157.33,0.7187907,3.6479738,312.6967163,178.21
72,2021-01-01 00:40:00,3.44,4.1,-2.07,7.88,187.91,0.01,0.0,-14.089203,86157.33,0.7187907,3.6479738,312.6967163,150.54
72,2021-01-01 00:50:00,2.87,1.1,-2.1,7.71,187.91,0.01,0.0,-14.089203,86157.33,0.7187907,3.6479738,312.6967163,105.92
72,2021-01-01 01:00:00,2.89,-6.0,-2.17,7.51,187.91,0.01,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,89.86
72,2021-01-01 01:10:00,3.46,-4.8,-2.18,7.35,175.9,0.01,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,120.24
72,2021-01-01 01:20:00,2.68,-2.6,-2.17,7.35,168.93,0.01,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,69.19
72,2021-01-01 01:30:00,2.44,-1.9,-2.42,7.1,164.72,0.01,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,52.76
72,2021-01-01 01:40:00,2.63,-3.4,-2.7,6.9,164.72,0.01,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,60.55
72,2021-01-01 01:50:00,2.11,-0.2,-3.0,6.64,164.72,0.01,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,48.22
72,2021-01-01 02:00:00,1.37,1.5,-3.45,6.36,164.72,66.61,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,0.0
72,2021-01-01 02:10:00,1.91,7.5,-3.29,8.7,164.72,90.0,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,0.0
72,2021-01-01 02:20:00,2.2,3.3,-3.28,9.32,164.72,90.0,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,0.0
