TurbID,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Prtv,T2m,Sp,RelH,Wspd_w,Wdir_w,Patv
27,2021-01-01 00:10:00,3.46,-0.4,-0.96,6.01,176.22,0.01,0.0,-14.089203,86157.33,0.7187907,3.6479738,312.6967163,152.23
27,2021-01-01 00:20:00,4.03,-5.7,-1.0,5.85,176.22,0.01,0.0,-14.089203,86157.33,0.7187907,3.6479738,312.6967163,170.16
27,2021-01-01 00:30:00,4.25,-4.0,-1.06,5.82,171.17,0.01,0.0,-14.089203,86157.33,0.7187907,3.6479738,312.6967163,171.47
27,2021-01-01 00:40:00,3.86,1.1,-1.2,5.71,165.58,0.01,0.0,-14.089203,86157.33,0.7187907,3.6479738,312.6967163,151.48
27,2021-01-01 00:50:00,2.71,-2.5,-1.22,5.73,165.58,0.01,0.0,-14.089203,86157.33,0.7187907,3.6479738,312.6967163,93.48
27,2021-01-01 01:00:00,2.44,-7.6,-1.29,5.64,161.66,0.01,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,67.49
27,2021-01-01 01:10:00,3.14,-6.9,-1.3,5.8,150.34,0.01,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,97.45
27,2021-01-01 01:20:00,2.33,-3.1,-1.33,5.75,142.35,0.01,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,53.11
27,2021-01-01 01:30:00,1.96,-6.8,-1.55,5.5,142.35,0.78,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,13.87
27,2021-01-01 01:40:00,1.72,-8.6,-1.83,5.49,142.35,21.94,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,0.0
27,2021-01-01 01:50:00,1.67,-12.1,-2.1,7.57,142.35,90.0,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,0.0
27,2021-01-01 02:00:00,1.55,-9.7,-1.9,10.29,142.35,90.0,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,0.0
27,2021-01-01 02:10:00,2.12,6.9,-1.91,10.56,142.35,90.0,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,0.0
27,2021-01-01 02:20:00,2.56,6.5,-2.22,10.19,142.35,90.0,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,0.0
27,2021-01-01 02:30:00,3.33,8.5,-2.29,9.98,142.35,39.63,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,37.08
27,2021-01-01 02:40:00,3.62,1.7,-1.22,11.44,149.52,0.01,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,95.75
27,2021-01-01 02:50:00,3.64,-8.5,-0.69,12.54,152.97,0.01,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,117.91
27,2021-01-01 03:00:00,3.59,-7.7,-0.23,13.31,152.97,0.01,0.0,-16.660309,86082.91,0.7474693,3.6310337,326.7502136,121.79
27,2021-01-01 03:10:00,3.31,-3.1,0.11,13.97,144.84,0.01,0.0,-16.660309,86082.91,0.7474693,3.6310337,326.7502136,112.96
27,2021-01-01 03:20:00,3.52,-3.4,-0.6,9.12,142.42,0.01,0.0,-16.660309,86082.91,0.7474693,3.6310337,326.7502136,130.84
27,2021-01-01 03:30:00,4.1,-5.1,-1.62,5.71,142.42,0.01,0.0,-16.660309,86082.91,0.7474693,3.6310337,326.7502136,173.28
27,2021-01-01 03:40:00,3.76,-7.4,-2.02,5.25,142.42,0.01,0.0,-16.660309,86082.91,0.7474693,3.6310337,326.7502136,147.13
27,2021-01-01 03:50:00,3.79,-6.6,-2.32,4.82,142.42,0.01,0.0,-16.660309,86082.91,0.7474693,3.6310337,326.7502136,152.04
27,2021-01-01 04:00:00,3.93,-1.9,-2.57,4.66,142.42,0.01,0.0,-17.563828,86065.54,0.7556668,3.6814973,331.4384766,165.71
27,2021-01-01 04:10:00,3.12,3.0,-2.75,4.29,142.42,0.01,0.0,-17.563828,86065.54,0.7556668,3.6814973,331.4384766,107.36
27,2021-01-01 04:20:00,2.21,-0.9,-2.95,4.32,142.42,0.01,0.0,-17.563828,86065.54,0.7556668,3.6814973,331.4384766,54.52
27,2021-01-01 04:30:00,2.13,-3.2,-3.02,4.35,142.42,0.01,0.0,-17.563828,86065.54,0.7556668,3.6814973,331.4384766,45.67
27,2021-01-01 04:40:00,2.1,3.8,-3.17,4.22,142.42,0.01,0.0,-17.563828,86065.54,0.7556668,3.6814973,331.4384766,50.44
27,2021-01-01 04:50:00,2.46,-1.3,-3.29,4.27,154.54,0.01,0.0,-17.563828,86065.54,0.7556668,3.6814973,331.4384766,57.91
27,2021-01-01 05:00:00,2.02,-3.3,-3.3,4.15,154.99,0.01,0.0,-17.409286,86051.96,0.7430336,3.6831443,334.197998,40.75
27,2021-01-01 05:10:00,2.21,-4.4,-3.32,4.03,154.99,0.01,0.0,-17.409286,86051.96,0.7430336,3.6831443,334.197998,37.85
27,2021-01-01 05:20:00,2.35,-7.0,-3.39,3.93,153.78,0.01,0.0,-17.409286,86051.96,0.7430336,3.6831443,334.197998,45.57
27,2021-01-01 05:30:00,2.32,2.6,-3.41,4.03,142.46,0.01,0.0,-17.409286,86051.96,0.7430336,3.6831443,334.197998,55.57
27,2021-01-01 05:40:00,2.1,7.0,-3.51,4.36,146.03,0.01,0.0,-17.409286,86051.96,0.7430336,3.6831443,334.197998,47.31
27,2021-01-01 05:50:00,1.95,1.4,-3.6,3.98,155.05,0.01,0.0,-17.409286,86051.96,0.7430336,3.6831443,334.197998,36.12
27,2021-01-01 06:00:00,2.48,-4.3,-3.6,4.0,153.06,0.01,0.0,-18.152649,86027.12,0.7488922,3.7522144,343.1333923,58.54
27,2021-01-01 06:10:00,2.51,3.1,-3.52,3.77,142.46,0.01,0.0,-18.152649,86027.12,0.7488922,3.7522144,343.1333923,74.45
27,2021-01-01 06:20:00,2.3,5.3,-3.6,3.8,151.87,0.01,0.0,-18.152649,86027.12,0.7488922,3.7522144,343.1333923,58.94
27,2021-01-01 06:30:00,1.96,7.2,-3.63,3.89,155.05,0.01,0.0,-18.152649,86027.12,0.7488922,3.7522144,343.1333923,41.68
27,2021-01-01 06:40:00,1.82,3.4,-3.76,3.79,159.22,0.01,0.0,-18.152649,86027.12,0.7488922,3.7522144,343.1333923,28.88
27,2021-01-01 06:50:00,1.96,0.3,-3.81,3.8,167.72,0.01,0.0,-18.152649,86027.12,0.7488922,3.7522144,343.1333923,32.51
27,2021-01-01 07:00:00,1.76,-1.0,-3.8,3.8,167.72,0.01,0.0,-18.425735,86025.98,0.7431,3.54752,346.453064,21.99
27,2021-01-01 07:10:00,1.84,6.6,-3.9,4.18,167.72,0.01,0.0,-18.425735,86025.98,0.7431,3.54752,346.453064,27.72
27,2021-01-01 07:20:00,1.73,7.7,-3.92,3.99,167.72,0.01,0.0,-18.425735,86025.98,0.7431,3.54752,346.453064,18.88
27,2021-01-01 07:30:00,1.61,5.8,-4.07,4.22,167.72,0.01,0.0,-18.425735,86025.98,0.7431,3.54752,346.453064,8.2
27,2021-01-01 07:40:00,1.45,-1.5,-3.94,4.43,167.72,0.01,0.0,-18.425735,86025.98,0.7431,3.54752,346.453064,0.0
27,2021-01-01 07:50:00,1.18,-7.8,-3.89,3.46,167.72,34.97,0.0,-18.425735,86025.98,0.7431,3.54752,346.453064,0.0
27,2021-01-01 08:00:00,1.35,-12.7,-3.66,6.86,167.72,90.0,0.0,-18.79126,85974.61,0.746624,3.6241248,349.8410645,0.0
27,2021-01-01 08:10:00,1.37,-12.719999999999999,-3.33,8.75,167.72,90.0,0.0,-18.79126,85974.61,0.746624,3.6241248,349.8410645,0.0
27,2021-01-01 08:20:00,1.58,-12.74,-3.2,8.76,167.72,90.0,0.0,-18.79126,85974.61,0.746624,3.6241248,349.8410645,0.0
27,2021-01-01 08:30:00,1.65,-12.76,-3.28,8.73,167.72,90.0,0.0,-18.79126,85974.61,0.746624,3.6241248,349.8410645,0.0
27,2021-01-01 08:40:00,1.52,-12.78,-3.55,8.7,167.72,90.0,0.0,-18.79126,85974.61,0.746624,3.6241248,349.8410645,0.0
27,2021-01-01 08:50:00,1.6,-12.8,-3.58,8.59,167.72,90.0,0.0,-18.79126,85974.61,0.746624,3.6241248,349.8410645,0.0
27,2021-01-01 09:00:00,1.53,-12.82,-3.6,8.43,167.72,90.0,0.0,-19.072754,86018.09,0.7463923,3.636949,354.1859436,0.0
27,2021-01-01 09:10:00,1.08,-12.84,-3.72,8.47,167.72,90.0,0.0,-19.072754,86018.09,0.7463923,3.636949,354.1859436,0.0
27,2021-01-01 09:20:00,1.09,-12.86,-3.88,8.58,167.72,90.0,0.0,-19.072754,86018.09,0.7463923,3.636949,354.1859436,0.0
27,2021-01-01 09:30:00,1.15,-12.88,-3.9,8.5,167.72,90.0,0.0,-19.072754,86018.09,0.7463923,3.636949,354.1859436,0.0
