TurbID,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Prtv,T2m,Sp,RelH,Wspd_w,Wdir_w,Patv
95,2021-01-01 00:10:00,4.55,-1.1,-0.82,6.92,141.17,0.01,0.0,-14.089203,86157.33,0.7187907,3.6479738,312.6967163,297.82
95,2021-01-01 00:20:00,4.61,-5.4,-0.25,7.67,141.17,0.01,0.0,-14.089203,86157.33,0.7187907,3.6479738,312.6967163,277.94
95,2021-01-01 00:30:00,4.65,-1.0,-0.4,7.77,132.43,0.01,0.0,-14.089203,86157.33,0.7187907,3.6479738,312.6967163,276.23
95,2021-01-01 00:40:00,4.46,0.2,0.14,8.12,130.86,0.01,0.0,-14.089203,86157.33,0.7187907,3.6479738,312.6967163,230.31
95,2021-01-01 00:50:00,3.8,-6.6,0.04,8.24,130.86,0.01,0.0,-14.089203,86157.33,0.7187907,3.6479738,312.6967163,168.89
95,2021-01-01 01:00:00,2.91,-6.8,0.22,8.92,125.77,0.01,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,92.68
95,2021-01-01 01:10:00,3.32,-6.4,0.2,9.1,116.42,0.01,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,99.47
95,2021-01-01 01:20:00,3.51,-8.1,0.22,9.16,109.65,0.01,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,116.8
95,2021-01-01 01:30:00,3.04,-3.7,0.34,9.33,99.88,0.01,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,94.35
95,2021-01-01 01:40:00,2.89,0.3,0.4,9.36,99.11,0.01,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,40.74
95,2021-01-01 01:50:00,2.56,3.0,0.45,9.56,100.68,0.01,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,25.54
95,2021-01-01 02:00:00,1.73,-3.1,-0.25,9.43,111.73,18.55,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,0.0
95,2021-01-01 02:10:00,2.13,-8.3,-1.65,9.25,111.73,88.38,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,0.0
95,2021-01-01 02:10:00,2.13,-8.3,-1.65,9.25,111.73,88.38,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,0.0
95,2021-01-01 02:10:00,2.13,-8.3,-1.65,9.25,111.73,88.38,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,0.0
95,2021-01-01 02:10:00,2.13,-8.3,-1.65,9.25,111.73,88.38,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,0.0
95,2021-01-01 02:10:00,2.13,-8.3,-1.65,9.25,111.73,88.38,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,0.0
95,2021-01-01 02:10:00,2.13,-8.3,-1.65,9.25,111.73,88.38,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,0.0
95,2021-01-01 02:10:00,2.13,-8.3,-1.65,9.25,111.73,88.38,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,0.0
95,2021-01-01 02:10:00,2.13,-8.3,-1.65,9.25,111.73,88.38,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,0.0
95,2021-01-01 02:10:00,2.13,-8.3,-1.65,9.25,111.73,88.38,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,0.0
95,2021-01-01 02:10:00,2.13,-8.3,-1.65,9.25,111.73,88.38,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,0.0
95,2021-01-01 02:20:00,3.11,-3.7,-1.63,8.57,103.07,40.43,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,24.53
95,2021-01-01 02:20:00,3.11,-3.7,-1.63,8.57,103.07,40.43,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,24.53
95,2021-01-01 02:20:00,3.11,-3.7,-1.63,8.57,103.07,40.43,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,24.53
95,2021-01-01 02:20:00,3.11,-3.7,-1.63,8.57,103.07,40.43,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,24.53
95,2021-01-01 02:20:00,3.11,-3.7,-1.63,8.57,103.07,40.43,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,24.53
95,2021-01-01 02:20:00,3.11,-3.7,-1.63,8.57,103.07,40.43,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,24.53
95,2021-01-01 02:20:00,3.11,-3.7,-1.63,8.57,103.07,40.43,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,24.53
95,2021-01-01 02:20:00,3.11,-3.7,-1.63,8.57,103.07,40.43,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,24.53
95,2021-01-01 02:20:00,3.11,-3.7,-1.63,8.57,103.07,40.43,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,24.53
95,2021-01-01 02:20:00,3.11,-3.7,-1.63,8.57,103.07,40.43,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,24.53
95,2021-01-01 02:30:00,3.4,6.7,-0.76,8.49,99.11,0.01,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,79.09
95,2021-01-01 02:30:00,3.4,6.7,-0.76,8.49,99.11,0.01,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,79.09
95,2021-01-01 02:30:00,3.4,6.7,-0.76,8.49,99.11,0.01,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,79.09
95,2021-01-01 02:30:00,3.4,6.7,-0.76,8.49,99.11,0.01,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,79.09
95,2021-01-01 02:30:00,3.4,6.7,-0.76,8.49,99.11,0.01,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,79.09
