TurbID,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Prtv,T2m,Sp,RelH,Wspd_w,Wdir_w,Patv
121,2021-01-01 00:10:00,6.0,3.0,394.33,3.98,274.33,0.01,0.0,-14.089203,86157.33,0.7187907,3.6479738,312.6967163,535.45
121,2021-01-01 00:20:00,5.93,-2.0,394.33,3.91,274.33,0.01,0.0,-14.089203,86157.33,0.7187907,3.6479738,312.6967163,510.23
121,2021-01-01 00:30:00,5.49,-3.5,394.33,3.71,274.33,0.01,0.0,-14.089203,86157.33,0.7187907,3.6479738,312.6967163,410.73
121,2021-01-01 00:40:00,4.93,-1.3,394.33,3.48,268.78,0.01,0.0,-14.089203,86157.33,0.7187907,3.6479738,312.6967163,326.79
121,2021-01-01 00:50:00,4.71,1.2,394.33,3.3,266.05,0.01,0.0,-14.089203,86157.33,0.7187907,3.6479738,312.6967163,294.48
121,2021-01-01 01:00:00,3.96,-5.2,394.33,2.57,263.72,0.01,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,190.44
121,2021-01-01 01:10:00,3.34,-6.3,394.33,1.58,254.13,0.01,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,133.79
121,2021-01-01 01:20:00,3.32,-2.5,394.33,1.6,245.38,0.01,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,126.14
121,2021-01-01 01:30:00,3.63,-7.0,394.33,1.62,245.38,0.01,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,145.01
121,2021-01-01 01:40:00,3.31,-5.4,394.33,1.31,241.83,0.01,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,125.61
121,2021-01-01 01:50:00,3.02,7.8,394.33,2.0,235.92,0.01,0.0,-15.8974,86135.81,0.7504214,3.297597,317.0020142,107.23
121,2021-01-01 02:00:00,2.78,-4.9,394.33,1.48,245.45,0.01,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,81.17
121,2021-01-01 02:10:00,2.61,-10.6,394.33,0.89,245.45,0.01,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,66.13
121,2021-01-01 02:20:00,2.34,-1.4,394.33,1.14,234.98,0.01,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,61.6
121,2021-01-01 02:30:00,2.55,4.8,394.33,1.58,233.12,0.01,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,77.71
121,2021-01-01 02:40:00,3.05,3.2,394.33,1.49,243.81,0.01,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,106.88
121,2021-01-01 02:50:00,2.81,0.2,394.33,1.18,245.46,0.01,0.0,-16.208282,86093.84,0.7461252,3.4382536,321.4927979,92.62
121,2021-01-01 03:00:00,2.51,2.2,394.33,1.06,245.46,0.01,0.0,-16.660309,86082.91,0.7474693,3.6310337,326.7502136,69.41
121,2021-01-01 03:10:00,2.29,-0.0,394.33,1.07,245.46,0.01,0.0,-16.660309,86082.91,0.7474693,3.6310337,326.7502136,56.58
121,2021-01-01 03:20:00,2.23,-7.0,394.33,0.84,240.01,0.01,0.0,-16.660309,86082.91,0.7474693,3.6310337,326.7502136,50.85
121,2021-01-01 03:30:00,2.64,-8.6,394.33,0.5,233.12,0.01,0.0,-16.660309,86082.91,0.7474693,3.6310337,326.7502136,82.41
121,2021-01-01 03:40:00,2.68,3.4,394.33,0.82,234.11,0.01,0.0,-16.660309,86082.91,0.7474693,3.6310337,326.7502136,87.71
121,2021-01-01 03:50:00,2.87,-3.1,394.33,0.75,245.46,0.01,0.0,-16.660309,86082.91,0.7474693,3.6310337,326.7502136,90.26
121,2021-01-01 04:00:00,2.46,-6.8,394.33,0.23,245.46,0.01,0.0,-17.563828,86065.54,0.7556668,3.6814973,331.4384766,70.74
121,2021-01-01 04:10:00,2.38,-0.9,394.33,0.32,245.46,0.01,0.0,-17.563828,86065.54,0.7556668,3.6814973,331.4384766,68.0
121,2021-01-01 04:20:00,2.24,8.4,394.33,0.7,245.46,0.01,0.0,-17.563828,86065.54,0.7556668,3.6814973,331.4384766,58.22
121,2021-01-01 04:30:00,1.75,-4.0,394.33,0.51,240.78,0.01,0.0,-17.563828,86065.54,0.7556668,3.6814973,331.4384766,18.27
121,2021-01-01 04:40:00,1.6,9.0,394.33,0.52,243.87,0.01,0.0,-17.563828,86065.54,0.7556668,3.6814973,331.4384766,11.9
121,2021-01-01 04:50:00,1.48,7.1,394.33,0.33,245.46,0.01,0.0,-17.563828,86065.54,0.7556668,3.6814973,331.4384766,7.45
121,2021-01-01 05:00:00,1.52,7.4,394.33,0.28,245.46,0.01,0.0,-17.409286,86051.96,0.7430336,3.6831443,334.197998,9.3
121,2021-01-01 05:10:00,1.64,3.0,394.33,0.11,245.46,0.01,0.0,-17.409286,86051.96,0.7430336,3.6831443,334.197998,13.85
121,2021-01-01 05:20:00,1.76,-0.3,394.33,0.21,245.46,0.01,0.0,-17.409286,86051.96,0.7430336,3.6831443,334.197998,25.48
