cloudlet_id,arrival_time,length,pes_required,file_size,output_size,deadline
0,3,960000,2,536,268,123
1,4,960000,2,536,268,124
2,9,960000,2,536,268,129
3,17,960000,2,536,268,137
4,20,960000,2,536,268,140
5,24,960000,2,536,268,144
6,29,960000,2,536,268,149
7,36,960000,2,536,268,156
8,38,960000,2,536,268,158
9,45,960000,2,536,268,165
10,51,960000,2,536,268,171
11,55,960000,2,536,268,175
12,58,960000,2,536,268,178
13,63,960000,2,536,268,183
14,69,960000,2,536,268,189
15,72,960000,2,536,268,192
16,76,960000,2,536,268,196
17,81,960000,2,536,268,201
18,88,960000,2,536,268,208
19,93,960000,2,536,268,213
