cloudlet_id,arrival_time,length,pes_required,file_size,output_size,deadline
0,11,1920000,2,536,268,83
1,68,1920000,2,536,268,140
2,114,1920000,2,536,268,186
3,188,1920000,2,536,268,260
4,233,1920000,2,536,268,305
5,282,1920000,2,536,268,354
6,306,1920000,2,536,268,378
7,382,1920000,2,536,268,454
8,413,1920000,2,536,268,485
9,434,1920000,2,536,268,506
10,502,1920000,2,536,268,574
11,550,1920000,2,536,268,622
12,583,1920000,2,536,268,655
13,661,1920000,2,536,268,733
14,684,1920000,2,536,268,756
15,741,1920000,2,536,268,813
16,808,1920000,2,536,268,880
17,828,1920000,2,536,268,900
18,887,1920000,2,536,268,959
19,932,1920000,2,536,268,1004
