cloudlet_id,arrival_time,length,pes_required,file_size,output_size,deadline
0,8,1920000,32,536,268,128
1,21,1920000,32,536,268,141
2,45,1920000,32,536,268,165
3,58,1920000,32,536,268,178
4,66,1920000,32,536,268,186
5,85,1920000,32,536,268,205
6,101,1920000,32,536,268,221
7,125,1920000,32,536,268,245
8,137,1920000,32,536,268,257
9,158,1920000,32,536,268,278
10,164,1920000,32,536,268,284
11,183,1920000,32,536,268,303
12,196,1920000,32,536,268,316
13,215,1920000,32,536,268,335
14,225,1920000,32,536,268,345
15,250,1920000,32,536,268,370
16,262,1920000,32,536,268,382
17,279,1920000,32,536,268,399
18,295,1920000,32,536,268,415
19,307,1920000,32,536,268,427
