cloudlet_id,arrival_time,length,pes_required,file_size,output_size,deadline
0,4,1920000,2,536,268,148
1,13,1920000,2,536,268,157
2,26,1920000,2,536,268,170
3,31,1920000,2,536,268,175
4,39,1920000,2,536,268,183
5,55,1920000,2,536,268,199
6,66,1920000,2,536,268,210
7,74,1920000,2,536,268,218
8,80,1920000,2,536,268,224
9,88,1920000,2,536,268,232
10,97,1920000,2,536,268,241
11,114,1920000,2,536,268,258
12,119,1920000,2,536,268,263
13,133,1920000,2,536,268,277
14,143,1920000,2,536,268,287
15,148,1920000,2,536,268,292
16,155,1920000,2,536,268,299
17,165,1920000,2,536,268,309
18,181,1920000,2,536,268,325
19,184,1920000,2,536,268,328
