date,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Prtv,T2m,Sp,RelH,Wspd_w,Wdir_w,OT
2021-01-01 00:10:00,0.6040061633281972,-0.1428571428571428,-0.35668982180610087,-0.34103019538188273,0.4121197859649482,0.00022222222222222223,0.5,-0.7260711761600122,0.6390676049619706,0.8792946395543143,0.3264345349618945,0.8688735177930688,0.7842464580893883
2021-01-01 00:20:00,0.5577812018489985,-0.2448979591836734,-0.35668982180610087,-0.3357015985790408,0.4121197859649482,0.00022222222222222223,0.5,-0.7260711761600122,0.6390676049619706,0.8792946395543143,0.3264345349618945,0.8688735177930688,0.6771913967008362
2021-01-01 00:30:00,0.5477657935285054,-0.2517006802721088,-0.35668982180610087,-0.3339253996447602,0.4121197859649482,0.00022222222222222223,0.5,-0.7260711761600122,0.6390676049619706,0.8792946395543143,0.3264345349618945,0.8688735177930688,0.6443435567698598
2021-01-01 00:40:00,0.5331278890600925,-0.2448979591836734,-0.35668982180610087,-0.3303730017761989,0.4084468135173571,0.00022222222222222223,0.5,-0.7260711761600122,0.6390676049619706,0.8792946395543143,0.3264345349618945,0.8688735177930688,0.6168025911241672
2021-01-01 00:50:00,0.4992295839753467,0.0748299319727892,-0.35668982180610087,-0.3271758436944938,0.40334148412641574,0.00022222222222222223,0.5,-0.7260711761600122,0.6390676049619706,0.8792946395543143,0.3264345349618945,0.8688735177930688,0.5706019707334443
2021-01-01 01:00:00,0.5,-0.03401360544217691,-0.35668982180610087,-0.325399644760213,0.40334148412641574,0.00022222222222222223,0.5,-0.7863801324984833,0.6328838213024452,0.9194068345457398,0.29475763141922323,0.8808367306629715,0.5573724467087109
2021-01-01 01:10:00,0.5231124807395994,-0.346938775510204,-0.3554817275747508,-0.3285968028419183,0.40154080682620397,0.00022222222222222223,0.5,-0.7863801324984833,0.6328838213024452,0.9194068345457398,0.29475763141922323,0.8808367306629715,0.5610016639618727
2021-01-01 01:20:00,0.41217257318952233,-0.12925170068027214,-0.35276351555421326,-0.3303730017761989,0.39451202668276364,0.00022222222222222223,0.5,-0.7863801324984833,0.6328838213024452,0.9194068345457398,0.29475763141922323,0.8808367306629715,0.4000698453131741
2021-01-01 01:30:00,0.3813559322033898,-0.2789115646258503,-0.35668982180610087,-0.3399644760213144,0.39450179556173975,0.00022222222222222223,0.5,-0.7863801324984833,0.6328838213024452,0.9194068345457398,0.29475763141922323,0.8808367306629715,0.3304436546902498
2021-01-01 01:40:00,0.34745762711864403,-0.2925170068027212,-0.3624282694050136,-0.3492007104795737,0.39450179556173975,0.00022222222222222223,0.5,-0.7863801324984833,0.6328838213024452,0.9194068345457398,0.29475763141922323,0.8808367306629715,0.2732047357861364
2021-01-01 01:50:00,0.32665639445300465,-0.2517006802721088,-0.3666565992147388,-0.3580817051509768,0.39450179556173975,0.00022222222222222223,0.5,-0.7863801324984833,0.6328838213024452,0.9194068345457398,0.29475763141922323,0.8808367306629715,0.2383231646774448
2021-01-01 02:00:00,0.32896764252696453,-0.3877551020408163,-0.3711869525823014,-0.36163410301953824,0.39052188948343075,0.00022222222222222223,0.5,-0.7967490076622052,0.6208237190631222,0.9139586461679245,0.30747412848991995,0.8933153564407114,0.22659326061203672
2021-01-01 02:10:00,0.29892141756548535,0.17687074829931992,-0.3729990939293265,-0.3673179396092361,0.3836772695184212,0.00022222222222222223,0.5,-0.7967490076622052,0.6208237190631222,0.9139586461679245,0.30747412848991995,0.8933153564407114,0.20296911056786981
2021-01-01 02:20:00,0.3274268104776579,-0.15646258503401356,-0.37632135306553915,-0.36944937833037295,0.3836772695184212,0.00022222222222222223,0.5,-0.7967490076622052,0.6208237190631222,0.9139586461679245,0.30747412848991995,0.8933153564407114,0.20157905188411157
2021-01-01 02:30:00,0.29044684129429893,-0.22448979591836737,-0.3820598006644518,-0.37477797513321487,0.3836772695184212,0.00022222222222222223,0.5,-0.7967490076622052,0.6208237190631222,0.9139586461679245,0.30747412848991995,0.8933153564407114,0.1572341255983073
2021-01-01 02:40:00,0.24422187981510013,-0.12925170068027214,-0.38719420114768954,-0.3818827708703375,0.3836772695184212,0.00022222222222222223,0.5,-0.7967490076622052,0.6208237190631222,0.9139586461679245,0.30747412848991995,0.8933153564407114,0.12012024349993494
2021-01-01 02:50:00,0.23343605546995375,0.11564625850340127,-0.3905164602839022,-0.383658969804618,0.3836772695184212,0.00022222222222222223,0.5,-0.7967490076622052,0.6208237190631222,0.9139586461679245,0.30747412848991995,0.8933153564407114,0.12169518683621275
2021-01-01 03:00:00,0.25500770416024654,-0.006802721088435382,-0.3941407429779523,-0.3868561278863233,0.3836772695184212,0.00022222222222222223,0.5,-0.8118255046405822,0.6176829776412562,0.9156631548031421,0.3249030125731313,0.9079242370862686,0.1357532680074228
2021-01-01 03:10:00,0.2696456086286595,-0.16326530612244905,-0.3986710963455149,-0.39076376554174075,0.3836772695184212,0.00022222222222222223,0.5,-0.8118255046405822,0.6176829776412562,0.9156631548031421,0.3249030125731313,0.9079242370862686,0.14798989297232895
2021-01-01 03:20:00,0.2573189522342065,-0.4693877551020408,-0.40229537903956514,-0.3914742451154528,0.3791858073889156,0.00022222222222222223,0.5,-0.8118255046405822,0.6176829776412562,0.9156631548031421,0.3249030125731313,0.9079242370862686,0.12237994480850745
2021-01-01 03:30:00,0.15485362095531585,-0.26530612244897955,-0.40863787375415284,-0.3953818827708703,0.3728629745961265,0.00022222222222222223,0.5,-0.8118255046405822,0.6176829776412562,0.9156631548031421,0.3249030125731313,0.9079242370862686,0.06351814951005567
2021-01-01 03:40:00,0.162557781201849,-0.23809523809523814,-0.4161884627000907,-0.40213143872113677,0.3728629745961265,0.00022222222222222223,0.5,-0.8118255046405822,0.6176829776412562,0.9156631548031421,0.3249030125731313,0.9079242370862686,0.06696932969042092
2021-01-01 03:50:00,0.19106317411402157,0.0,-0.4216248867411658,-0.40532859680284183,0.3728629745961265,0.00022222222222222223,0.5,-0.8118255046405822,0.6176829776412562,0.9156631548031421,0.3249030125731313,0.9079242370862686,0.08490314098481892
2021-01-01 04:00:00,0.20416024653312786,0.17006802721088432,-0.424645122319541,-0.4117229129662521,0.3728629745961265,0.00022222222222222223,0.5,-0.841960654694464,0.6126916987301969,0.9260587425847027,0.32946533116733034,0.9209516023375997,0.09557167019317023
2021-01-01 04:10:00,0.19799691833590136,0.4693877551020409,-0.4267592872244035,-0.41385435168738893,0.3728629745961265,0.00022222222222222223,0.5,-0.841960654694464,0.6126916987301969,0.9260587425847027,0.32946533116733034,0.9209516023375997,0.08722447051089793
2021-01-01 04:20:00,0.21648690292758088,0.4217687074829932,-0.4303835699184536,-0.41563055062166965,0.37467388301736226,0.00022222222222222223,0.5,-0.841960654694464,0.6126916987301969,0.9260587425847027,0.32946533116733034,0.9209516023375997,0.10117983798626376
2021-01-01 04:30:00,0.1679506933744222,0.06802721088435382,-0.43219571126547873,-0.41563055062166965,0.38575418708627907,0.00022222222222222223,0.5,-0.841960654694464,0.6126916987301969,0.9260587425847027,0.32946533116733034,0.9209516023375997,0.08698480522059479
2021-01-01 04:40:00,0.2588597842835131,0.44217687074829937,-0.43219571126547873,-0.41563055062166965,0.3921793310893075,0.00022222222222222223,0.5,-0.841960654694464,0.6126916987301969,0.9260587425847027,0.32946533116733034,0.9209516023375997,0.13924553366612571
2021-01-01 04:50:00,0.24036979969183359,0.12925170068027225,-0.4334038054968288,-0.41563055062166965,0.39862493733438376,0.00022222222222222223,0.5,-0.841960654694464,0.6126916987301969,0.9260587425847027,0.32946533116733034,0.9209516023375997,0.125790039510535
2021-01-01 05:00:00,0.162557781201849,-0.08163265306122447,-0.4343098761703412,-0.41989342806394314,0.39862493733438376,0.00022222222222222223,0.5,-0.8368062015400457,0.6087894783725641,0.910038060722914,0.3296142333210539,0.9286195367509772,0.06684607325540788
2021-01-01 05:10:00,0.14175654853620956,0.027210884353741527,-0.43581999395952886,-0.4227353463587922,0.39359122579060996,0.00022222222222222223,0.5,-0.8368062015400457,0.6087894783725641,0.910038060722914,0.3296142333210539,0.9286195367509772,0.05180194060409349
2021-01-01 05:20:00,0.1432973805855162,-0.34013605442176875,-0.43823618242222884,-0.4227353463587922,0.39862493733438376,0.00022222222222222223,0.5,-0.8368062015400457,0.6087894783725641,0.910038060722914,0.3296142333210539,0.9286195367509772,0.052767449345029006
2021-01-01 05:30:00,0.13944530046224962,-0.45578231292517,-0.43823618242222884,-0.4227353463587922,0.39862493733438376,0.00022222222222222223,0.5,-0.8368062015400457,0.6087894783725641,0.910038060722914,0.3296142333210539,0.9286195367509772,0.04139361942521416
2021-01-01 05:40:00,0.14946070878274267,-0.4285714285714286,-0.43823618242222884,-0.4227353463587922,0.3887314433042429,0.00022222222222222223,0.5,-0.8368062015400457,0.6087894783725641,0.910038060722914,0.3296142333210539,0.9286195367509772,0.04748111779891398
2021-01-01 05:50:00,0.16640986132511557,-0.4693877551020408,-0.44004832376925407,-0.4227353463587922,0.385764418207303,0.00022222222222222223,0.5,-0.8368062015400457,0.6087894783725641,0.910038060722914,0.3296142333210539,0.9286195367509772,0.05987523709744791
2021-01-01 06:00:00,0.11710323574730354,0.0748299319727892,-0.44276653578979164,-0.4230905861456482,0.3756765328777074,0.00022222222222222223,0.5,-0.8615996541951683,0.6016516909142627,0.917467592967751,0.3358587303750331,0.9534484862384018,0.021658894663681122
2021-01-01 06:10:00,0.12172573189522343,0.23129251700680298,-0.44276653578979164,-0.4227353463587922,0.3857951115703748,0.00022222222222222223,0.5,-0.8615996541951683,0.6016516909142627,0.917467592967751,0.3358587303750331,0.9534484862384018,0.028965262228065492
2021-01-01 06:20:00,0.13713405238828968,0.20408163265306123,-0.4013893083660526,-0.35666074600355235,0.3857951115703748,0.00022222222222222223,0.5,-0.8615996541951683,0.6016516909142627,0.917467592967751,0.3358587303750331,0.9534484862384018,0.03366270191800708
2021-01-01 06:30:00,0.15562403697996918,0.24489795918367352,-0.37390516460283896,-0.30692717584369456,0.39371399924289713,0.00022222222222222223,0.5,-0.8615996541951683,0.6016516909142627,0.917467592967751,0.3358587303750331,0.9534484862384018,0.052781144504474894
2021-01-01 06:40:00,0.17873651771956856,-0.0680272108843537,-0.3621262458471761,-0.2859680284191829,0.3986658618184795,0.00022222222222222223,0.5,-0.8615996541951683,0.6016516909142627,0.917467592967751,0.3358587303750331,0.9534484862384018,0.06699672000931271
2021-01-01 06:50:00,0.17180277349768874,0.020408163265306145,-0.3500453035336756,-0.27282415630550627,0.3986658618184795,0.00022222222222222223,0.5,-0.8615996541951683,0.6016516909142627,0.917467592967751,0.3358587303750331,0.9534484862384018,0.06620924834117381
2021-01-01 07:00:00,0.1463790446841294,0.3945578231292517,-0.3349441256418001,-0.26181172291296617,0.39939227141117856,0.00022222222222222223,0.5,-0.8707079159889042,0.6013241112966115,0.9101222653009801,0.31735269697177987,0.9626729209065096,0.04995994165862076
2021-01-01 07:10:00,0.1510015408320493,-0.020408163265306034,-0.32709151313802476,-0.250088809946714,0.411557074308632,0.00022222222222222223,0.5,-0.8707079159889042,0.6013241112966115,0.9101222653009801,0.31735269697177987,0.9626729209065096,0.05034340612310579
2021-01-01 07:20:00,0.1517719568567026,0.11564625850340127,-0.31712473572938693,-0.23872113676731788,0.411557074308632,0.00022222222222222223,0.5,-0.8707079159889042,0.6013241112966115,0.9101222653009801,0.31735269697177987,0.9626729209065096,0.05530790142224231
2021-01-01 07:30:00,0.15716486902927582,0.12244897959183687,-0.3135004530353367,-0.2312611012433392,0.411557074308632,0.00022222222222222223,0.5,-0.8707079159889042,0.6013241112966115,0.9101222653009801,0.31735269697177987,0.9626729209065096,0.0591151557482008
2021-01-01 07:40:00,0.15870570107858242,-0.03401360544217691,-0.31470854726668684,-0.22841918294849028,0.411557074308632,0.00022222222222222223,0.5,-0.8707079159889042,0.6013241112966115,0.9101222653009801,0.31735269697177987,0.9626729209065096,0.056718502845169376
2021-01-01 07:50:00,0.13559322033898305,-0.2585034013605443,-0.35276351555421326,-0.2525754884547069,0.411557074308632,0.00022222222222222223,0.5,-0.8707079159889042,0.6013241112966115,0.9101222653009801,0.31735269697177987,0.9626729209065096,0.03705225388086581
2021-01-01 08:00:00,0.1016949152542373,-0.2108843537414966,-0.40199335548172765,-0.327886323268206,0.39975036064701613,0.00022222222222222223,0.5,-0.8828993040210819,0.5865629139643752,0.9145911950164078,0.32427839199640945,0.9720872221061634,0.005690338749768895
2021-01-01 08:10:00,0.09553158705701079,-0.1428571428571428,-0.40410752038659015,-0.35133214920071054,0.3986658618184795,0.00022222222222222223,0.5,-0.8828993040210819,0.5865629139643752,0.9145911950164078,0.32427839199640945,0.9720872221061634,0.0
2021-01-01 08:20:00,0.08705701078582434,-0.12925170068027214,-0.36756266988825137,-0.2952042628774423,0.39279319835074333,0.005222222222222222,0.5,-0.8828993040210819,0.5865629139643752,0.9145911950164078,0.32427839199640945,0.9720872221061634,0.0
2021-01-01 08:30:00,0.08474576271186442,0.41496598639455784,-0.3627302929628512,-0.2920071047957371,0.385764418207303,0.964111111111111,0.5,-0.8828993040210819,0.5865629139643752,0.9145911950164078,0.32427839199640945,0.9720872221061634,0.0
2021-01-01 08:40:00,0.0731895223420647,0.4625850340136055,-0.3663545756569012,-0.2955595026642984,0.385764418207303,1.0,0.5,-0.8828993040210819,0.5865629139643752,0.9145911950164078,0.32427839199640945,0.9720872221061634,0.0
2021-01-01 08:50:00,0.08243451463790447,0.5102040816326532,-0.36575052854122625,-0.308348134991119,0.385764418207303,1.0,0.5,-0.8828993040210819,0.5865629139643752,0.9145911950164078,0.32427839199640945,0.9720872221061634,0.0
2021-01-01 09:00:00,0.07935285053929121,0.5578231292517006,-0.36605255209906373,-0.325399644760213,0.385764418207303,1.0,0.5,-0.8922879985911656,0.5990569155218141,0.9142973666920422,0.32543780365383634,0.9841604200066596,0.0
2021-01-01 09:10:00,0.07550077041602465,0.6054421768707485,-0.36997885835095135,-0.34209591474245116,0.385764418207303,1.0,0.5,-0.8922879985911656,0.5990569155218141,0.9142973666920422,0.32543780365383634,0.9841604200066596,0.0
2021-01-01 09:20:00,0.07087827426810478,0.6530612244897958,-0.37420718816067655,-0.35381882770870343,0.385764418207303,1.0,0.5,-0.8922879985911656,0.5990569155218141,0.9142973666920422,0.32543780365383634,0.9841604200066596,0.0
2021-01-01 09:30:00,0.06702619414483821,0.7006802721088436,-0.3736031410450016,-0.3619893428063943,0.385764418207303,1.0,0.5,-0.8922879985911656,0.5990569155218141,0.9142973666920422,0.32543780365383634,0.9841604200066596,0.0
2021-01-01 09:40:00,0.06240369799691834,0.7482993197278911,-0.3708849290244639,-0.36696269982238006,0.385764418207303,1.0,0.5,-0.8922879985911656,0.5990569155218141,0.9142973666920422,0.32543780365383634,0.9841604200066596,0.0
