date,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Prtv,T2m,Sp,RelH,Wspd_w,Wdir_w,OT
2021-01-01 00:10:00,0.2984778292521509,0.3851851851851851,-0.3986909090909091,-0.5166066426570628,0.5789851988461721,0.00011140819964349375,0.5,-0.7260711761600122,0.6390676049619706,0.8792946395543143,0.3264345349618945,0.8688735177930688,0.19019119088176684
2021-01-01 00:20:00,0.32428855062872275,0.2148148148148148,-0.3984,-0.5202080832332934,0.5789851988461721,0.00011140819964349375,0.5,-0.7260711761600122,0.6390676049619706,0.8792946395543143,0.3264345349618945,0.8688735177930688,0.21654488414766487
2021-01-01 00:30:00,0.3256121773659828,-0.014814814814814725,-0.39781818181818185,-0.5202080832332934,0.5789851988461721,0.00011140819964349375,0.5,-0.7260711761600122,0.6390676049619706,0.8792946395543143,0.3264345349618945,0.8688735177930688,0.207725242852539
2021-01-01 00:40:00,0.29185969556585045,-0.2592592592592593,-0.3989818181818182,-0.5198079231692676,0.5789851988461721,0.00011140819964349375,0.5,-0.7260711761600122,0.6390676049619706,0.8792946395543143,0.3264345349618945,0.8688735177930688,0.15944411925259952
2021-01-01 00:50:00,0.27068166776968894,-0.3481481481481481,-0.3989818181818182,-0.5182072829131652,0.5789851988461721,0.00011140819964349375,0.5,-0.7260711761600122,0.6390676049619706,0.8792946395543143,0.3264345349618945,0.8688735177930688,0.14425144856524627
2021-01-01 01:00:00,0.1912640635340834,-0.3555555555555556,-0.4004363636363637,-0.5210084033613446,0.5722608407811982,0.00011140819964349375,0.5,-0.7863801324984833,0.6328838213024452,0.9194068345457398,0.29475763141922323,0.8808367306629715,0.07111616802699165
2021-01-01 01:10:00,0.19192587690271343,-0.548148148148148,-0.40480000000000005,-0.5274109643857543,0.5677684777982692,0.00011140819964349375,0.5,-0.7863801324984833,0.6328838213024452,0.9194068345457398,0.29475763141922323,0.8808367306629715,0.0588896854262169
2021-01-01 01:20:00,0.1912640635340834,-0.20740740740740748,-0.40509090909090906,-0.5306122448979591,0.5575542630160306,0.00011140819964349375,0.5,-0.7863801324984833,0.6328838213024452,0.9194068345457398,0.29475763141922323,0.8808367306629715,0.062349142041605556
2021-01-01 01:30:00,0.19655857048312378,-0.6962962962962963,-0.40683636363636366,-0.5322128851540617,0.5573934837092732,0.00011140819964349375,0.5,-0.7863801324984833,0.6328838213024452,0.9194068345457398,0.29475763141922323,0.8808367306629715,0.06254644945312962
2021-01-01 01:40:00,0.1455989410986102,-0.14814814814814814,-0.4077090909090909,-0.5342136854741897,0.5457133399536578,0.00011140819964349375,0.5,-0.7863801324984833,0.6328838213024452,0.9194068345457398,0.29475763141922323,0.8808367306629715,0.039961327747341284
