date,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Prtv,T2m,Sp,RelH,Wspd_w,Wdir_w,OT
2020-01-01 00:10:00,8.27,1.2,10.2,20.39,286.32,0.0,0.0,-11.705597,85489.42,0.5052274,6.2805653,83.3573303,1119.25
2020-01-01 00:20:00,8.27,1.2,10.2,20.39,286.32000000000005,0.0,0.0,-11.705597,85489.42,0.5052274,6.280565300000001,83.3573303,1119.25
2020-01-01 00:30:00,8.27,1.2,10.2,20.39,286.32,0.0,0.0,-11.705597,85489.42,0.5052274,6.2805653,83.3573303,1119.25
2020-01-01 00:40:00,8.27,1.2,10.2,20.39,286.32,0.0,0.0,-11.705597,85489.42,0.5052274,6.2805653,83.3573303,1119.25
2020-01-01 00:50:00,8.27,1.2,10.2,20.39,286.32000000000005,0.0,0.0,-11.705597,85489.42,0.5052274,6.280565300000001,83.3573303,1119.25
2020-01-01 01:00:00,8.27,1.2,10.2,20.39,286.32,0.0,0.0,-11.705597,85489.42,0.5052274,6.2805653,83.3573303,1119.25
2020-01-01 01:10:00,8.27,1.2,10.2,20.39,286.32,0.0,0.0,-11.705597,85489.42,0.5052274,6.2805653,83.3573303,1119.25
2020-01-01 01:20:00,8.27,1.2,10.2,20.39,286.32000000000005,0.0,0.0,-11.705597,85489.42,0.5052274,6.280565300000001,83.3573303,1119.25
2020-01-01 01:30:00,8.27,1.2,10.2,20.39,286.32,0.0,0.0,-11.705597,85489.42,0.5052274,6.2805653,83.3573303,1119.25
2020-01-01 01:40:00,8.27,1.2,10.2,20.39,286.32,0.0,0.0,-11.705597,85489.42,0.5052274,6.2805653,83.3573303,1119.25
2020-01-01 01:50:00,8.27,1.2,10.2,20.39,286.32000000000005,0.0,0.0,-11.705597,85489.42,0.5052274,6.280565300000001,83.3573303,1119.25
2020-01-01 02:00:00,8.27,1.2,10.2,20.39,286.32,0.0,0.0,-11.705597,85489.42,0.5052274,6.2805653,83.3573303,1119.25
2020-01-01 02:10:00,8.27,1.2,10.2,20.39,286.32,0.0,0.0,-11.705597,85489.42,0.5052274,6.2805653,83.3573303,1119.25
2020-01-01 02:20:00,8.27,1.2,10.2,20.39,286.32000000000005,0.0,0.0,-11.705597,85489.42,0.5052274,6.280565300000001,83.3573303,1119.25
2020-01-01 02:30:00,8.27,1.2,10.2,20.39,286.32,0.0,0.0,-11.705597,85489.42,0.5052274,6.2805653,83.3573303,1119.25
2020-01-01 02:40:00,8.27,1.2,10.2,20.39,286.32,0.0,0.0,-11.705597,85489.42,0.5052274,6.2805653,83.3573303,1119.25
2020-01-01 02:50:00,8.27,1.2,10.2,20.39,286.32000000000005,0.0,0.0,-11.705597,85489.42,0.5052274,6.280565300000001,83.3573303,1119.25
2020-01-01 03:00:00,8.27,1.2,10.2,20.39,286.32,0.0,0.0,-11.705597,85489.42,0.5052274,6.2805653,83.3573303,1119.25
2020-01-01 03:10:00,8.27,1.2,10.2,20.39,286.32,0.0,0.0,-11.705597,85489.42,0.5052274,6.2805653,83.3573303,1119.25
2020-01-01 03:20:00,8.27,1.2,10.2,20.39,286.32000000000005,0.0,0.0,-11.705597,85489.42,0.5052274,6.280565300000001,83.3573303,1119.25
2020-01-01 03:30:00,8.27,1.2,10.2,20.39,286.32,0.0,0.0,-11.705597,85489.42,0.5052274,6.2805653,83.3573303,1119.25
2020-01-01 03:40:00,8.27,1.2,10.2,20.39,286.32,0.0,0.0,-11.705597,85489.42,0.5052274,6.2805653,83.3573303,1119.25
