cloudlet_id,arrival_time,length,pes_required,file_size,output_size
0,0,472428,1,472,236
1,0,506468,2,506,253
2,13,660200,1,660,330
3,14,191118,3,191,95
4,15,366397,2,366,183
5,16,173052,4,173,86
6,17,790470,2,790,395
7,17,463480,2,463,231
8,20,283416,3,283,141
9,21,156882,1,156,78
10,29,651853,1,651,325
11,30,563456,4,563,281
12,32,692241,3,692,346
13,32,678439,1,678,339
14,32,267774,3,267,133
15,35,401861,6,401,200
16,37,564954,1,564,282
17,37,129836,1,129,64
18,38,196894,1,196,98
19,38,310822,2,310,155
20,39,520937,1,520,260
21,42,493118,2,493,246
22,44,653507,2,653,326
23,46,358129,2,358,179
24,46,228321,2,228,114
25,55,344059,1,344,172
26,60,133109,2,133,66
27,61,559270,2,559,279
28,61,759059,3,759,379
29,62,410551,6,410,205
30,63,277687,2,277,138
31,63,359747,1,359,179
32,67,252383,2,252,126
33,71,283312,1,283,141
34,73,393809,2,393,196
35,75,305599,1,305,152
36,75,588982,2,588,294
37,77,534340,2,534,267
38,78,153815,2,153,76
39,78,535289,1,535,267
40,79,531432,3,531,265
41,79,585904,1,585,292
42,82,139312,1,139,69
43,83,345515,1,345,172
44,83,426492,1,426,213
45,86,349602,4,349,174
46,89,282110,1,282,141
47,90,412287,3,412,206
48,93,319260,4,319,159
49,94,273556,2,273,136
50,95,245364,2,245,122
51,96,675844,2,675,337
52,100,127047,1,127,63
53,103,714223,1,714,357
54,104,333285,1,333,166
55,104,250176,1,250,125
56,107,324193,2,324,162
57,111,212012,1,212,106
58,114,674297,1,674,337
59,114,273992,2,273,136
60,115,547383,1,547,273
61,116,741077,1,741,370
62,117,484309,1,484,242
63,118,647915,1,647,323
64,118,335476,2,335,167
65,118,575269,1,575,287
66,119,308057,3,308,154
67,121,384153,4,384,192
68,121,325972,2,325,162
69,122,301865,2,301,150
70,125,153626,2,153,76
71,126,244814,1,244,122
72,126,422569,2,422,211
73,131,712029,1,712,356
74,131,581972,3,581,290
75,132,674972,1,674,337
76,134,349650,4,349,174
77,138,621742,4,621,310
78,139,141716,2,141,70
79,139,103041,1,103,51
80,140,366675,1,366,183
81,140,695628,2,695,347
82,141,435565,1,435,217
83,143,746520,1,746,373
84,145,186198,1,186,93
85,145,515971,1,515,257
86,147,393331,1,393,196
87,150,638383,1,638,319
88,154,207632,1,207,103
89,154,148799,2,148,74
90,158,227333,2,227,113
91,158,778794,4,778,389
92,158,111304,3,111,55
93,161,628424,4,628,314
94,161,403566,3,403,201
95,164,477851,2,477,238
96,170,278549,1,278,139
97,170,720769,2,720,360
98,175,708515,4,708,354
99,177,569863,2,569,284
100,177,639178,2,639,319
101,181,204265,4,204,102
102,182,191045,1,191,95
103,184,517153,1,517,258
104,184,161221,2,161,80
105,186,325014,1,325,162
106,189,370769,3,370,185
107,196,629184,1,629,314
108,198,372036,3,372,186
109,200,475855,3,475,237
110,202,665031,1,665,332
111,203,214108,1,214,107
112,205,722636,3,722,361
113,208,629526,1,629,314
114,213,596467,1,596,298
115,215,243635,2,243,121
116,215,608725,2,608,304
117,216,258353,2,258,129
118,218,432353,1,432,216
119,219,171122,2,171,85
120,219,270007,2,270,135
121,219,519195,1,519,259
122,219,681935,1,681,340
123,221,155932,1,155,77
124,224,437494,6,437,218
125,225,553378,1,553,276
126,229,299912,2,299,149
127,229,570245,1,570,285
128,230,217439,1,217,108
129,233,107226,1,107,53
130,236,741855,1,741,370
131,237,197919,4,197,98
132,238,412107,1,412,206
133,240,772927,2,772,386
134,241,423011,2,423,211
135,242,447938,3,447,223
136,249,194379,2,194,97
137,251,534435,3,534,267
138,253,566339,4,566,283
139,257,390104,1,390,195
140,260,667864,2,667,333
141,261,354895,2,354,177
142,261,527193,2,527,263
143,265,196752,8,196,98
144,269,375762,4,375,187
145,270,616261,2,616,308
146,274,211322,2,211,105
147,280,517785,2,517,258
148,282,230698,3,230,115
149,288,391223,1,391,195
150,289,562630,1,562,281
151,289,410656,1,410,205
152,292,623287,1,623,311
153,293,472998,2,472,236
154,297,732023,5,732,366
155,301,238977,3,238,119
156,303,346766,1,346,173
157,304,709241,1,709,354
158,305,587405,4,587,293
159,306,436448,4,436,218
160,312,343026,2,343,171
161,312,627306,1,627,313
162,318,126776,2,126,63
163,321,214046,1,214,107
164,323,562319,2,562,281
165,323,532492,2,532,266
166,326,153786,4,153,76
167,326,340604,3,340,170
168,328,646031,2,646,323
169,328,111394,3,111,55
170,329,189832,3,189,94
171,329,361864,1,361,180
172,331,458797,2,458,229
173,331,645312,1,645,322
174,331,563166,3,563,281
175,333,755880,1,755,377
176,336,526740,2,526,263
177,337,372817,1,372,186
178,337,237516,1,237,118
179,346,583927,1,583,291
180,347,111787,1,111,55
181,350,390530,2,390,195
182,351,735028,1,735,367
183,354,189711,2,189,94
184,358,204354,8,204,102
185,361,628600,1,628,314
186,365,213133,2,213,106
187,366,649889,4,649,324
188,369,348389,1,348,174
189,370,714293,2,714,357
190,371,404099,2,404,202
191,376,364061,3,364,182
192,381,675304,1,675,337
193,383,353685,1,353,176
194,383,179893,4,179,89
195,384,540734,3,540,270
196,387,659415,2,659,329
197,388,152691,2,152,76
198,389,610169,1,610,305
199,389,296577,1,296,148
200,390,527706,1,527,263
201,390,752675,3,752,376
202,391,760433,1,760,380
203,391,233986,2,233,116
204,396,658435,2,658,329
205,397,678729,1,678,339
206,402,625019,3,625,312
207,403,612371,2,612,306
208,404,658085,2,658,329
209,404,454950,2,454,227
210,404,618415,1,618,309
211,408,165559,2,165,82
212,408,343453,1,343,171
213,410,648953,1,648,324
214,413,401373,2,401,200
215,414,460626,1,460,230
216,415,756052,2,756,378
217,419,317082,4,317,158
218,419,495013,3,495,247
219,420,656880,1,656,328
220,422,187814,1,187,93
221,425,121058,1,121,60
222,428,781879,4,781,390
223,428,681661,2,681,340
224,429,628338,2,628,314
225,431,766997,4,766,383
226,432,449106,2,449,224
227,432,504028,1,504,252
228,434,607227,4,607,303
229,434,403332,2,403,201
230,436,286480,2,286,143
231,441,597392,2,597,298
232,441,639810,2,639,319
233,444,113508,5,113,56
234,444,745251,4,745,372
235,445,245604,7,245,122
236,446,601711,1,601,300
237,446,624034,1,624,312
238,446,721327,4,721,360
239,449,685172,2,685,342
240,451,406117,5,406,203
241,451,542186,2,542,271
242,453,558261,3,558,279
243,457,716505,3,716,358
244,458,348244,2,348,174
245,459,481640,1,481,240
246,460,582524,2,582,291
247,463,644228,2,644,322
248,465,485019,2,485,242
249,466,499976,3,499,249
250,467,722984,1,722,361
251,468,378482,2,378,189
252,472,112117,1,112,56
253,475,416540,4,416,208
254,475,774830,2,774,387
255,477,417956,1,417,208
256,479,185784,4,185,92
257,483,780073,2,780,390
258,484,312193,2,312,156
259,487,296885,1,296,148
260,489,158122,1,158,79
261,489,121482,1,121,60
262,489,751807,2,751,375
263,499,714589,3,714,357
264,501,257873,1,257,128
265,503,658806,2,658,329
266,506,787476,4,787,393
267,511,265244,1,265,132
268,512,271765,1,271,135
269,512,446342,1,446,223
270,514,687993,2,687,343
271,520,178173,1,178,89
272,523,323547,1,323,161
273,526,213664,5,213,106
274,529,124345,5,124,62
275,530,393444,1,393,196
276,531,364751,1,364,182
277,534,345364,1,345,172
278,536,612530,3,612,306
279,539,526131,1,526,263
280,540,703466,1,703,351
281,542,731950,1,731,365
282,543,579496,2,579,289
283,546,494419,2,494,247
284,548,524543,1,524,262
285,552,765506,2,765,382
286,554,692836,3,692,346
287,554,345837,4,345,172
288,555,507051,4,507,253
289,564,236100,1,236,118
290,565,774475,2,774,387
291,565,382565,4,382,191
292,569,153028,1,153,76
293,571,471862,4,471,235
294,572,661059,1,661,330
295,572,302788,2,302,151
296,575,500534,1,500,250
297,577,265259,1,265,132
298,580,637171,3,637,318
299,580,398362,5,398,199
300,582,255588,1,255,127
301,584,176809,2,176,88
302,585,662201,1,662,331
303,588,504101,3,504,252
304,588,213497,4,213,106
305,590,376451,1,376,188
306,590,143134,1,143,71
307,590,519430,2,519,259
308,595,518602,1,518,259
309,595,242762,2,242,121
310,596,516986,1,516,258
311,600,156688,4,156,78
312,602,785928,1,785,392
313,603,763587,2,763,381
314,604,358097,1,358,179
315,607,611008,4,611,305
316,608,704017,4,704,352
317,608,173493,2,173,86
318,613,536831,1,536,268
319,614,177929,4,177,88
320,616,676416,4,676,338
321,617,129819,3,129,64
322,618,519271,2,519,259
323,623,390582,1,390,195
324,623,138873,1,138,69
325,626,119343,2,119,59
326,626,593258,1,593,296
327,632,215739,2,215,107
328,632,108085,2,108,54
329,633,459983,1,459,229
330,637,305287,2,305,152
331,638,417248,5,417,208
332,638,752803,1,752,376
333,641,627228,1,627,313
334,647,133938,2,133,66
335,648,294744,2,294,147
336,650,234932,2,234,117
337,652,473714,2,473,236
338,653,492501,1,492,246
339,654,386122,2,386,193
340,656,468258,2,468,234
341,658,230122,5,230,115
342,664,189132,1,189,94
343,670,217707,1,217,108
