cloudlet_id,arrival_time,length,pes_required,file_size,output_size,deadline
0,0,6880000,4,300,150,139
1,9,7520000,4,300,150,152
2,17,3680000,2,300,150,159
3,26,6080000,4,300,150,160
4,34,3280000,2,300,150,171
5,43,3040000,2,300,150,177
6,51,3600000,2,300,150,192
7,60,5920000,4,300,150,193
8,68,5760000,4,300,150,200
9,77,3360000,2,300,150,215
10,85,7200000,4,300,150,226
11,94,3680000,2,300,150,236
12,102,6880000,4,300,150,241
13,111,6400000,4,300,150,247
14,119,3600000,2,300,150,260
15,128,3840000,2,300,150,272
16,136,3680000,2,300,150,278
17,145,3680000,2,300,150,287
18,153,6560000,4,300,150,290
19,162,3840000,2,300,150,306
20,170,3200000,2,300,150,306
21,179,3120000,2,300,150,314
22,187,7360000,4,300,150,329
23,196,6080000,4,300,150,330
24,204,7360000,4,300,150,346
25,213,6560000,4,300,150,350
26,222,3760000,2,300,150,365
27,230,3600000,2,300,150,371
28,239,6880000,4,300,150,378
29,247,2960000,2,300,150,380
30,256,7360000,4,300,150,398
31,264,6880000,4,300,150,403
32,273,3680000,2,300,150,415
33,281,5920000,4,300,150,414
34,290,5760000,4,300,150,422
