cloudlet_id,arrival_time,length,pes_required,file_size,output_size,deadline
0,0,3680000,2,300,150,70
1,42,6080000,4,300,150,104
2,83,7520000,4,300,150,154
3,124,6080000,4,300,150,186
4,166,7680000,4,300,150,238
5,208,5920000,4,300,150,269
6,249,3360000,2,300,150,315
7,290,3280000,2,300,150,355
8,332,3280000,2,300,150,397
9,374,3120000,2,300,150,437
10,415,3440000,2,300,150,482
11,456,2880000,2,300,150,516
12,498,7520000,4,300,150,569
13,540,2880000,2,300,150,600
14,581,7680000,4,300,150,653
15,622,5920000,4,300,150,683
16,664,2960000,2,300,150,725
17,706,6720000,4,300,150,772
18,747,6240000,4,300,150,810
19,788,7680000,4,300,150,860
