cloudlet_id,arrival_time,length,pes_required,file_size,output_size,deadline
0,0,11200000,4,300,150,142
1,13,11520000,4,300,150,157
2,26,5040000,2,300,150,161
3,39,8640000,4,300,150,165
4,52,5280000,2,300,150,190
5,64,5680000,2,300,150,207
6,77,4880000,2,300,150,210
7,90,4720000,2,300,150,221
8,103,10080000,4,300,150,238
9,116,4400000,2,300,150,243
10,129,5760000,2,300,150,273
11,142,5040000,2,300,150,277
12,155,4560000,2,300,150,284
13,168,11360000,4,300,150,311
14,180,5760000,2,300,150,324
15,193,9920000,4,300,150,327
16,206,10880000,4,300,150,346
17,219,4400000,2,300,150,346
18,232,10880000,4,300,150,372
19,245,5360000,2,300,150,384
