cloudlet_id,arrival_time,length,pes_required,file_size,output_size,deadline
0,2,1680000,1,1680,840,2843
1,3,40000000,1,40000,20000,3761
2,3,4440000,1,4440,2220,2742
3,4,6440000,1,6440,3220,2378
4,9,15440000,1,15440,7720,3266
5,11,3360000,1,3360,1680,1371
6,12,40000000,1,40000,20000,2598
7,19,4640000,1,4640,2320,2446
8,19,2160000,1,2160,1080,1696
9,20,2560000,1,2560,1280,1861
10,21,28880000,1,28880,14440,2294
11,25,7880000,1,7880,3940,2133
12,27,1440000,1,1440,720,1522
13,30,5520000,1,5520,2760,2718
14,31,26600000,1,26600,13300,3612
15,35,40000000,1,40000,20000,2279
16,37,7440000,1,7440,3720,2184
17,39,40000000,1,40000,20000,3899
18,40,39840000,1,39840,19920,3610
19,46,40000000,1,40000,20000,3449
20,46,2040000,1,2040,1020,3001
21,48,40000000,1,40000,20000,3507
22,52,1680000,1,1680,840,3042
23,53,1600000,1,1600,800,2004
24,59,2080000,1,2080,1040,2462
25,65,2480000,1,2480,1240,2644
26,67,17800000,1,17800,8900,3120
27,69,2840000,1,2840,1420,2191
28,69,2880000,1,2880,1440,2317
29,75,1600000,1,1600,800,2601
30,80,8480000,1,8480,4240,2197
31,85,4200000,1,4200,2100,3092
32,86,7520000,1,7520,3760,2061
33,88,11000000,1,11000,5500,1602
34,95,2240000,1,2240,1120,1508
35,99,40000000,1,40000,20000,2820
36,100,6320000,1,6320,3160,2679
37,101,2680000,1,2680,1340,2296
38,106,10920000,1,10920,5460,1981
39,106,8840000,1,8840,4420,2813
40,114,2320000,1,2320,1160,1651
41,116,11600000,1,11600,5800,2667
42,117,16720000,1,16720,8360,2670
43,118,14600000,1,14600,7300,3410
44,121,12880000,1,12880,6440,2726
45,123,2840000,1,2840,1420,2956
46,123,2480000,1,2480,1240,2717
47,123,3320000,1,3320,1660,2592
48,124,40000000,1,40000,20000,3498
49,125,5640000,1,5640,2820,2390
50,126,14760000,1,14760,7380,2832
51,127,1720000,1,1720,860,1865
52,136,2520000,1,2520,1260,1814
53,136,1200000,1,1200,600,1717
54,137,5520000,1,5520,2760,3062
55,137,13280000,1,13280,6640,2079
56,137,40000000,1,40000,20000,3547
57,139,17840000,1,17840,8920,3096
58,144,3720000,1,3720,1860,2254
59,146,7200000,1,7200,3600,2868
60,147,1880000,1,1880,940,2594
61,153,40000000,1,40000,20000,4110
62,156,2320000,1,2320,1160,2802
63,158,5480000,1,5480,2740,2846
64,158,18640000,1,18640,9320,3393
65,158,3600000,1,3600,1800,2717
66,158,5480000,1,5480,2740,2544
67,160,3560000,1,3560,1780,2922
68,164,30760000,1,30760,15380,3485
69,165,2480000,1,2480,1240,2034
70,166,1640000,1,1640,820,1992
71,170,5960000,1,5960,2980,2064
72,170,7000000,1,7000,3500,2290
73,171,4000000,1,4000,2000,1934
74,172,6360000,1,6360,3180,3200
75,176,6000000,1,6000,3000,2911
76,178,3560000,1,3560,1780,2410
77,184,6680000,1,6680,3340,2833
78,184,6240000,1,6240,3120,2753
79,186,24920000,1,24920,12460,3054
80,189,28280000,1,28280,14140,2540
81,189,5280000,1,5280,2640,2185
82,190,1320000,1,1320,660,3159
83,191,27640000,1,27640,13820,3080
84,192,5120000,1,5120,2560,1713
85,193,7960000,1,7960,3980,2386
86,196,3520000,1,3520,1760,2818
87,202,2720000,1,2720,1360,3252
88,202,8080000,1,8080,4040,2191
89,202,8640000,1,8640,4320,1970
90,204,1200000,1,1200,600,3094
91,206,29360000,1,29360,14680,2621
92,206,15000000,1,15000,7500,2180
93,209,1520000,1,1520,760,2823
94,210,12240000,1,12240,6120,2441
95,213,21600000,1,21600,10800,3469
96,214,27240000,1,27240,13620,3035
97,215,10400000,1,10400,5200,1926
98,217,7680000,1,7680,3840,1997
99,218,27640000,1,27640,13820,3853
100,221,40000000,1,40000,20000,2751
101,223,14560000,1,14560,7280,3530
102,226,5320000,1,5320,2660,2377
103,226,1680000,1,1680,840,1593
104,229,7920000,1,7920,3960,2995
105,238,40000000,1,40000,20000,3845
106,244,1200000,1,1200,600,3273
107,245,27920000,1,27920,13960,2452
108,245,7200000,1,7200,3600,2709
109,245,13240000,1,13240,6620,3475
110,247,10240000,1,10240,5120,3121
111,253,28360000,1,28360,14180,3951
112,255,8000000,1,8000,4000,2763
113,255,17520000,1,17520,8760,3254
114,257,17280000,1,17280,8640,2622
115,260,18160000,1,18160,9080,1956
116,262,27280000,1,27280,13640,2532
117,265,23400000,1,23400,11700,2190
118,265,1400000,1,1400,700,3229
119,267,3600000,1,3600,1800,1832
120,268,15760000,1,15760,7880,2747
121,269,1400000,1,1400,700,2853
122,276,40000000,1,40000,20000,3776
123,282,24040000,1,24040,12020,2896
124,283,9920000,1,9920,4960,2000
125,283,1800000,1,1800,900,2808
126,285,3680000,1,3680,1840,2413
127,285,1320000,1,1320,660,1887
128,287,1920000,1,1920,960,3307
129,288,13760000,1,13760,6880,3176
130,294,20880000,1,20880,10440,2593
131,294,6480000,1,6480,3240,2381
132,298,6680000,1,6680,3340,3410
133,298,40000000,1,40000,20000,2848
134,301,4200000,1,4200,2100,2763
135,301,5200000,1,5200,2600,3203
136,302,14160000,1,14160,7080,2995
137,303,21040000,1,21040,10520,2231
138,305,2400000,1,2400,1200,3239
139,306,5480000,1,5480,2740,1914
140,310,5960000,1,5960,2980,3085
141,310,1240000,1,1240,620,2905
142,312,3240000,1,3240,1620,2364
143,315,4080000,1,4080,2040,2939
144,315,9520000,1,9520,4760,1966
145,319,1600000,1,1600,800,2082
146,319,1440000,1,1440,720,3333
147,327,32680000,1,32680,16340,4030
148,327,1600000,1,1600,800,3257
149,329,18960000,1,18960,9480,3188
150,330,25920000,1,25920,12960,2925
151,332,31120000,1,31120,15560,2612
152,334,17400000,1,17400,8700,2117
153,335,3760000,1,3760,1880,2687
154,335,6880000,1,6880,3440,2863
155,336,5920000,1,5920,2960,2666
156,342,5120000,1,5120,2560,2781
157,344,6400000,1,6400,3200,2164
158,349,3280000,1,3280,1640,3223
159,350,1200000,1,1200,600,3132
160,361,7720000,1,7720,3860,2116
161,363,10560000,1,10560,5280,2825
162,364,7280000,1,7280,3640,3504
163,365,40000000,1,40000,20000,4113
164,367,4920000,1,4920,2460,1869
165,367,21320000,1,21320,10660,3113
166,375,1640000,1,1640,820,2103
167,375,10440000,1,10440,5220,3542
168,376,1760000,1,1760,880,3394
169,376,14400000,1,14400,7200,2846
170,380,9520000,1,9520,4760,3559
171,385,9840000,1,9840,4920,3490
172,385,19080000,1,19080,9540,3486
173,390,1400000,1,1400,700,2992
174,390,33520000,1,33520,16760,3263
175,391,12440000,1,12440,6220,3440
176,392,5560000,1,5560,2780,3018
177,394,40000000,1,40000,20000,2700
178,396,3040000,1,3040,1520,3343
179,396,40000000,1,40000,20000,3663
180,397,2680000,1,2680,1340,3098
181,401,15360000,1,15360,7680,2601
182,402,4960000,1,4960,2480,3077
183,406,4680000,1,4680,2340,2094
184,407,40000000,1,40000,20000,3696
185,413,1200000,1,1200,600,3185
186,414,1560000,1,1560,780,2867
187,415,18280000,1,18280,9140,3318
188,416,4320000,1,4320,2160,3029
189,419,1960000,1,1960,980,3342
190,423,14840000,1,14840,7420,3710
