cloudlet_id,arrival_time,length,pes_required,file_size,output_size,deadline
0,0,11040000,4,300,150,141
1,12,4480000,2,300,150,140
2,25,4480000,2,300,150,153
3,37,11200000,4,300,150,179
4,50,10400000,4,300,150,187
5,62,4880000,2,300,150,195
6,75,11360000,4,300,150,218
7,87,5280000,2,300,150,225
8,100,10880000,4,300,150,240
9,112,4560000,2,300,150,241
10,125,5200000,2,300,150,262
11,137,5040000,2,300,150,272
12,150,10080000,4,300,150,285
13,162,5680000,2,300,150,305
14,175,4720000,2,300,150,306
15,187,10400000,4,300,150,324
16,200,9120000,4,300,150,329
17,212,11520000,4,300,150,356
18,225,9120000,4,300,150,354
19,237,4880000,2,300,150,370
20,250,9120000,4,300,150,379
21,262,5680000,2,300,150,405
22,275,11200000,4,300,150,417
23,287,5360000,2,300,150,426
24,300,5040000,2,300,150,435
25,312,8960000,4,300,150,440
26,325,10080000,4,300,150,460
27,337,4720000,2,300,150,468
28,350,5040000,2,300,150,485
29,362,4880000,2,300,150,495
30,375,8640000,4,300,150,501
31,387,4480000,2,300,150,515
32,399,10240000,4,300,150,535
33,412,4640000,2,300,150,542
34,424,8960000,4,300,150,552
35,437,5520000,2,300,150,578
36,449,4640000,2,300,150,579
37,462,4720000,2,300,150,593
38,474,5360000,2,300,150,613
39,487,10560000,4,300,150,625
40,499,4400000,2,300,150,626
41,512,10240000,4,300,150,648
42,524,4560000,2,300,150,653
43,537,10560000,4,300,150,675
44,549,5520000,2,300,150,690
45,562,9760000,4,300,150,695
46,574,4560000,2,300,150,703
47,587,4560000,2,300,150,716
48,599,4880000,2,300,150,732
49,612,10400000,4,300,150,749
