cloudlet_id,arrival_time,length,pes_required,file_size,output_size,deadline
0,0,7200000,4,300,150,69
1,8,6240000,4,300,150,71
2,17,6560000,4,300,150,82
3,25,6400000,4,300,150,89
4,33,7680000,4,300,150,105
5,42,2880000,2,300,150,102
6,50,6240000,4,300,150,113
7,58,3280000,2,300,150,123
8,66,6400000,4,300,150,130
9,75,2880000,2,300,150,135
10,83,6240000,4,300,150,146
11,91,3360000,2,300,150,157
12,100,3680000,2,300,150,170
13,108,7520000,4,300,150,179
14,116,6880000,4,300,150,183
15,125,6560000,4,300,150,190
16,133,6560000,4,300,150,198
17,141,2960000,2,300,150,202
18,150,3760000,2,300,150,221
19,158,6880000,4,300,150,225
