cloudlet_id,arrival_time,length,pes_required,file_size,output_size,deadline
0,0,6240000,4,300,150,135
1,8,3200000,2,300,150,144
2,17,6720000,4,300,150,155
3,25,3120000,2,300,150,160
4,33,2880000,2,300,150,165
5,42,6880000,4,300,150,181
6,50,3360000,2,300,150,188
7,58,6880000,4,300,150,197
8,66,7680000,4,300,150,210
9,75,2880000,2,300,150,207
10,83,3840000,2,300,150,227
11,91,7520000,4,300,150,234
12,100,5920000,4,300,150,233
13,108,3600000,2,300,150,249
14,116,6240000,4,300,150,251
15,125,6080000,4,300,150,259
16,133,7680000,4,300,150,277
17,141,6240000,4,300,150,276
18,149,6720000,4,300,150,287
19,158,6240000,4,300,150,293
