cloudlet_id,arrival_time,length,pes_required,file_size,output_size,deadline
0,0,11040000,4,300,150,93
1,62,4640000,2,300,150,144
2,124,8960000,4,300,150,204
3,186,4880000,2,300,150,271
4,248,4560000,2,300,150,329
5,310,5440000,2,300,150,402
6,372,4640000,2,300,150,454
7,434,9280000,4,300,150,516
8,496,9920000,4,300,150,582
9,558,10400000,4,300,150,647
10,620,10880000,4,300,150,712
11,682,4560000,2,300,150,763
12,744,4560000,2,300,150,825
13,806,4400000,2,300,150,885
14,868,4720000,2,300,150,951
15,930,10560000,4,300,150,1020
16,992,5280000,2,300,150,1082
17,1054,10720000,4,300,150,1145
18,1116,5520000,2,300,150,1209
19,1178,10240000,4,300,150,1266
