cloudlet_id,arrival_time,length,pes_required,file_size,output_size,deadline
0,0,1440000,2,300,150,66
1,4,1760000,2,300,150,74
2,8,1840000,2,300,150,79
3,12,3360000,4,300,150,81
4,16,3360000,4,300,150,85
5,20,1520000,2,300,150,87
6,24,3040000,4,300,150,91
7,28,1440000,2,300,150,94
8,32,3040000,4,300,150,99
9,36,1680000,2,300,150,105
10,40,3840000,4,300,150,112
11,44,3200000,4,300,150,112
12,48,1440000,2,300,150,114
13,52,2880000,4,300,150,118
14,56,1760000,2,300,150,126
15,60,3200000,4,300,150,128
16,64,1520000,2,300,150,131
17,68,2880000,4,300,150,134
18,72,3840000,4,300,150,144
19,76,2880000,4,300,150,142
