cloudlet_id,arrival_time,length,pes_required,file_size,output_size,deadline
0,0,4480000,2,300,150,80
1,12,9120000,4,300,150,93
2,25,9280000,4,300,150,107
3,37,9440000,4,300,150,120
4,49,9600000,4,300,150,133
5,62,9920000,4,300,150,148
6,74,4800000,2,300,150,158
7,86,4720000,2,300,150,169
8,99,4800000,2,300,150,183
9,111,4720000,2,300,150,194
10,123,10560000,4,300,150,213
11,136,4960000,2,300,150,222
12,148,5680000,2,300,150,243
13,160,9280000,4,300,150,242
14,173,10080000,4,300,150,260
15,185,11520000,4,300,150,281
16,197,10880000,4,300,150,289
17,210,11520000,4,300,150,306
18,222,9120000,4,300,150,303
19,234,4400000,2,300,150,313
