cloudlet_id,arrival_time,length,pes_required,file_size,output_size,deadline
0,0,6720000,4,300,150,114
1,8,5760000,4,300,150,116
2,17,3280000,2,300,150,130
3,25,3680000,2,300,150,143
4,34,3120000,2,300,150,145
5,42,3440000,2,300,150,157
6,51,7040000,4,300,150,167
7,59,6720000,4,300,150,173
8,68,7200000,4,300,150,185
9,76,7680000,4,300,150,196
10,85,3120000,2,300,150,196
11,93,5920000,4,300,150,202
12,102,3120000,2,300,150,213
13,110,6080000,4,300,150,220
14,119,3200000,2,300,150,231
15,127,3680000,2,300,150,245
16,136,6720000,4,300,150,250
17,144,3760000,2,300,150,263
18,152,3600000,2,300,150,269
19,161,3840000,2,300,150,281
