cloudlet_id,arrival_time,length,pes_required,file_size,output_size,deadline
0,0,1760000,2,300,150,94
1,21,1760000,2,300,150,115
2,42,1920000,2,300,150,138
3,63,2880000,4,300,150,153
4,83,3680000,4,300,150,178
5,104,1760000,2,300,150,198
6,125,1520000,2,300,150,216
7,146,1520000,2,300,150,237
8,167,1520000,2,300,150,258
9,188,1920000,2,300,150,284
10,208,1440000,2,300,150,298
11,229,1440000,2,300,150,319
12,250,1520000,2,300,150,341
13,271,1760000,2,300,150,365
14,292,3200000,4,300,150,384
15,313,3680000,4,300,150,408
16,334,1840000,2,300,150,429
17,354,1680000,2,300,150,447
18,375,1440000,2,300,150,465
19,396,3680000,4,300,150,491
