cloudlet_id,arrival_time,length,pes_required,file_size,output_size,deadline
0,0,3200000,2,300,150,88
1,43,3200000,2,300,150,131
2,85,2880000,2,300,150,169
3,128,3120000,2,300,150,215
4,171,3520000,2,300,150,263
5,213,3440000,2,300,150,304
6,256,7680000,4,300,150,352
7,298,3840000,2,300,150,394
8,341,3680000,2,300,150,435
9,384,7200000,4,300,150,477
10,426,6080000,4,300,150,512
11,469,5760000,4,300,150,553
12,512,7200000,4,300,150,605
13,554,7040000,4,300,150,646
14,597,6240000,4,300,150,684
15,639,3840000,2,300,150,735
16,682,6720000,4,300,150,772
17,725,3600000,2,300,150,818
18,767,3440000,2,300,150,858
19,810,3600000,2,300,150,903
20,853,3680000,2,300,150,947
21,895,7200000,4,300,150,988
22,938,5760000,4,300,150,1022
23,980,3280000,2,300,150,1069
24,1023,6080000,4,300,150,1109
25,1066,3760000,2,300,150,1161
26,1108,7040000,4,300,150,1200
27,1151,2960000,2,300,150,1236
28,1194,7680000,4,300,150,1290
29,1236,2960000,2,300,150,1321
30,1279,6880000,4,300,150,1370
31,1321,3440000,2,300,150,1412
32,1364,3600000,2,300,150,1457
33,1407,6720000,4,300,150,1497
34,1449,3680000,2,300,150,1543
