cloudlet_id,arrival_time,length,pes_required,file_size,output_size,deadline
0,0,892382,1,594,297,3600
1,0,826533,2,551,275,3600
2,0,525384,2,350,175,3600
3,1,1375765,3,917,458,3601
4,1,347903,3,231,115,3601
5,2,792461,2,528,264,3602
6,2,810308,1,540,270,3602
7,2,150935,2,100,50,3602
8,3,291529,1,194,97,3603
9,4,449658,2,299,149,3604
10,5,1053165,4,702,351,3605
11,6,1107320,3,738,369,3606
12,6,986661,2,657,328,3606
13,6,864933,4,576,288,3606
14,6,150935,1,100,50,3606
15,7,856494,2,570,285,3607
16,7,605742,3,403,201,3607
17,7,1184589,1,789,394,3607
18,7,1244645,1,829,414,3607
19,7,1550951,3,1033,516,3607
20,8,1025732,2,683,341,3608
21,8,1062208,1,708,354,3608
22,8,427439,2,284,142,3608
23,8,809104,3,539,269,3608
24,9,357065,2,238,119,3609
25,9,1090072,1,726,363,3609
26,9,371033,2,247,123,3609
27,9,707846,2,471,235,3609
28,9,499272,2,332,166,3609
29,10,620084,1,413,206,3610
30,10,938532,2,625,312,3610
31,10,587203,2,391,195,3610
32,10,856866,1,571,285,3610
33,10,435881,4,290,145,3610
34,10,1261522,2,841,420,3610
35,10,559196,2,372,186,3610
36,12,1129222,3,752,376,3612
37,12,1516588,3,1011,505,3612
38,12,150935,3,100,50,3612
39,12,439164,1,292,146,3612
40,12,709639,2,473,236,3612
41,13,1183450,1,788,394,3613
42,14,613552,2,409,204,3614
43,14,910976,2,607,303,3614
44,15,528848,3,352,176,3615
45,15,974121,1,649,324,3615
46,15,361951,3,241,120,3615
47,16,1068436,2,712,356,3616
48,17,150935,1,100,50,3617
49,17,150935,4,100,50,3617
50,17,1407305,2,938,469,3617
51,17,839275,3,559,279,3617
52,18,470761,2,313,156,3618
53,18,1540073,2,1026,513,3618
54,18,1142282,3,761,380,3618
55,19,1169248,2,779,389,3619
56,19,633680,2,422,211,3619
57,19,994120,3,662,331,3619
58,19,954552,3,636,318,3619
59,19,206562,4,137,68,3619
60,19,984336,2,656,328,3619
61,19,715408,1,476,238,3619
62,19,1223884,1,815,407,3619
63,20,1230738,3,820,410,3620
64,20,556700,1,371,185,3620
65,21,570104,1,380,190,3621
66,22,845199,3,563,281,3622
67,22,1005538,1,670,335,3622
68,23,636544,1,424,212,3623
69,24,739197,2,492,246,3624
70,25,990185,3,660,330,3625
71,25,925115,3,616,308,3625
72,25,1181312,1,787,393,3625
73,26,861202,3,574,287,3626
74,27,471247,1,314,157,3627
75,27,167241,2,111,55,3627
76,27,1059531,1,706,353,3627
77,27,662694,1,441,220,3627
78,28,657634,2,438,219,3628
79,28,677713,2,451,225,3628
80,28,232776,2,155,77,3628
81,29,642485,1,428,214,3629
82,29,150935,3,100,50,3629
83,30,638261,3,425,212,3630
84,30,467070,4,311,155,3630
85,30,1415910,1,943,471,3630
86,30,933041,3,622,311,3630
87,31,703508,3,469,234,3631
88,31,834091,2,556,278,3631
89,31,1031028,3,687,343,3631
90,31,514646,2,343,171,3631
91,31,697584,3,465,232,3631
92,32,654133,2,436,218,3632
93,32,1641385,2,1094,547,3632
94,32,802683,1,535,267,3632
95,33,150935,2,100,50,3633
96,34,1054524,2,703,351,3634
97,34,1677355,2,1118,559,3634
98,34,444310,2,296,148,3634
99,34,1962153,3,1308,654,3634
100,34,755232,1,503,251,3634
101,35,1125548,1,750,375,3635
102,36,580499,1,386,193,3636
