cloudlet_id,arrival_time,length,pes_required,file_size,output_size,deadline
0,0,3680000,4,300,150,143
1,4,3200000,4,300,150,144
2,8,1600000,2,300,150,148
3,13,1760000,2,300,150,155
4,17,2880000,4,300,150,155
5,21,3520000,4,300,150,163
6,25,3840000,4,300,150,169
7,29,1920000,2,300,150,173
8,33,1680000,2,300,150,174
9,38,1600000,2,300,150,178
10,42,3680000,4,300,150,185
11,46,3200000,4,300,150,186
12,50,1760000,2,300,150,192
13,54,1680000,2,300,150,195
14,59,1680000,2,300,150,200
15,63,3520000,4,300,150,205
16,67,1840000,2,300,150,210
17,71,1680000,2,300,150,212
18,75,1840000,2,300,150,218
19,79,1840000,2,300,150,222
20,84,1520000,2,300,150,223
21,88,1520000,2,300,150,227
22,92,1840000,2,300,150,235
23,96,3040000,4,300,150,235
24,100,1600000,2,300,150,240
25,105,1520000,2,300,150,244
26,109,2880000,4,300,150,247
27,113,3680000,4,300,150,256
28,117,2880000,4,300,150,255
29,121,3200000,4,300,150,261
30,126,3520000,4,300,150,268
31,130,1600000,2,300,150,270
32,134,1760000,2,300,150,276
33,138,1440000,2,300,150,276
34,142,2880000,4,300,150,280
35,146,3360000,4,300,150,287
36,151,1840000,2,300,150,294
37,155,3680000,4,300,150,298
38,159,2880000,4,300,150,297
39,163,1920000,2,300,150,307
40,167,1600000,2,300,150,307
41,172,3360000,4,300,150,313
42,176,1600000,2,300,150,316
43,180,3840000,4,300,150,324
44,184,1520000,2,300,150,323
45,188,3040000,4,300,150,327
46,192,1440000,2,300,150,330
47,197,3200000,4,300,150,337
48,201,3840000,4,300,150,345
49,205,3360000,4,300,150,346
