cloudlet_id,arrival_time,length,pes_required,file_size,output_size
0,0,567578,2,567,283
1,0,425307,2,425,212
2,0,212834,4,212,106
3,0,526073,4,526,263
4,0,336402,3,336,168
5,0,183453,3,183,91
6,0,735214,1,735,367
7,0,583778,3,583,291
8,1,560227,1,560,280
9,1,206110,3,206,103
10,1,611277,1,611,305
11,1,768524,1,768,384
12,1,662191,2,662,331
13,1,150969,1,150,75
14,1,776825,4,776,388
15,1,140619,1,140,70
16,1,417365,2,417,208
17,1,243002,2,243,121
18,1,709573,2,709,354
19,1,413016,5,413,206
20,1,556046,4,556,278
21,1,407247,2,407,203
22,1,426124,1,426,213
23,2,115344,3,115,57
24,2,189219,1,189,94
25,2,510423,5,510,255
26,2,449055,3,449,224
27,2,108781,1,108,54
28,2,563223,1,563,281
29,2,589869,1,589,294
30,2,749589,1,749,374
31,3,582182,2,582,291
32,3,277532,2,277,138
33,3,644260,3,644,322
34,3,478400,2,478,239
35,3,453649,2,453,226
36,3,128907,4,128,64
37,3,270767,2,270,135
38,3,398202,1,398,199
39,3,184500,3,184,92
40,3,267741,4,267,133
41,4,525471,1,525,262
42,4,459575,2,459,229
43,4,173031,2,173,86
44,4,749225,8,749,374
45,4,691028,2,691,345
46,4,669814,1,669,334
47,4,296780,2,296,148
48,4,451166,1,451,225
49,4,283724,2,283,141
50,4,301998,2,301,150
51,4,365824,3,365,182
52,4,121677,1,121,60
53,4,766139,1,766,383
54,4,471762,1,471,235
55,4,740129,4,740,370
56,4,423814,1,423,211
57,5,357219,1,357,178
58,5,272535,2,272,136
59,5,416565,2,416,208
60,5,452873,4,452,226
61,5,667821,2,667,333
62,5,312950,1,312,156
63,5,228554,4,228,114
64,5,328440,3,328,164
65,5,751753,1,751,375
66,6,487928,8,487,243
67,6,680051,1,680,340
68,6,766675,2,766,383
69,6,778497,2,778,389
70,6,252559,2,252,126
71,6,347127,1,347,173
72,6,662605,4,662,331
73,6,230940,2,230,115
74,7,583037,1,583,291
75,7,510370,1,510,255
76,7,207483,1,207,103
77,7,430891,1,430,215
78,7,723330,1,723,361
79,7,424107,4,424,212
80,7,486469,2,486,243
81,8,433553,3,433,216
82,8,710289,4,710,355
83,8,429941,5,429,214
84,8,216449,4,216,108
85,8,257517,3,257,128
86,8,459177,2,459,229
87,9,142956,5,142,71
88,9,492524,1,492,246
89,9,561260,1,561,280
90,9,216420,2,216,108
91,9,376881,2,376,188
92,9,587181,1,587,293
93,9,243745,2,243,121
94,9,217426,2,217,108
95,10,331066,2,331,165
96,10,528855,3,528,264
97,10,663846,1,663,331
98,10,297532,2,297,148
99,10,320977,4,320,160
100,10,775033,2,775,387
101,10,312487,1,312,156
102,10,266417,1,266,133
103,10,433940,2,433,216
104,10,136584,3,136,68
105,10,554870,2,554,277
106,10,400318,1,400,200
107,11,195440,3,195,97
108,11,135630,1,135,67
109,11,263709,2,263,131
110,11,669757,2,669,334
111,11,278581,2,278,139
112,11,145576,2,145,72
113,11,729595,4,729,364
114,11,536042,4,536,268
115,11,165501,1,165,82
116,11,748952,2,748,374
117,11,333230,1,333,166
118,11,327317,3,327,163
119,11,184230,2,184,92
120,11,455984,2,455,227
121,12,290892,1,290,145
122,12,764947,2,764,382
123,12,451213,2,451,225
124,12,247454,2,247,123
125,12,281324,6,281,140
126,12,768282,3,768,384
127,12,786288,1,786,393
128,12,382413,2,382,191
129,12,264431,3,264,132
130,13,324249,2,324,162
131,13,300812,2,300,150
132,13,572966,2,572,286
133,13,659332,1,659,329
134,13,164537,2,164,82
135,13,456531,1,456,228
136,13,692122,1,692,346
137,13,160195,4,160,80
138,13,141313,2,141,70
139,14,777717,2,777,388
140,14,564976,1,564,282
141,14,195602,5,195,97
142,14,193293,1,193,96
143,14,598115,3,598,299
144,14,753582,2,753,376
145,14,135336,2,135,67
146,14,403688,2,403,201
147,14,727625,3,727,363
148,14,110956,2,110,55
149,15,506406,1,506,253
150,15,275028,3,275,137
151,15,635092,2,635,317
152,15,364408,2,364,182
153,15,745990,1,745,372
154,15,670167,3,670,335
155,15,364846,2,364,182
156,15,798760,4,798,399
157,15,318633,2,318,159
158,15,715319,1,715,357
159,15,524825,1,524,262
160,15,341325,1,341,170
161,15,120249,2,120,60
162,15,320542,1,320,160
163,16,646882,1,646,323
164,16,721565,5,721,360
165,16,136276,1,136,68
166,16,659113,1,659,329
167,16,591641,2,591,295
168,16,557148,2,557,278
169,16,116208,2,116,58
170,16,151786,1,151,75
171,16,499818,1,499,249
172,16,164371,3,164,82
173,16,117975,3,117,58
174,17,482496,3,482,241
175,17,412090,3,412,206
176,17,433972,1,433,216
177,17,366153,1,366,183
178,17,576331,2,576,288
179,17,295977,1,295,147
180,17,308166,3,308,154
181,17,211173,1,211,105
182,17,366350,3,366,183
183,17,209526,3,209,104
184,17,292070,1,292,146
185,17,248331,2,248,124
186,17,357429,1,357,178
187,17,179416,2,179,89
188,17,323411,3,323,161
189,17,187404,4,187,93
190,17,460882,1,460,230
191,17,104505,3,104,52
192,17,561687,5,561,280
193,18,439227,3,439,219
194,18,499280,2,499,249
195,18,201394,3,201,100
196,18,410440,2,410,205
197,18,402603,1,402,201
198,19,718567,2,718,359
199,19,536147,3,536,268
200,19,625715,1,625,312
201,19,768972,2,768,384
202,19,671850,1,671,335
203,20,600320,1,600,300
204,20,623574,1,623,311
205,20,285273,2,285,142
206,20,612902,1,612,306
207,20,742309,3,742,371
208,20,266493,2,266,133
209,20,244223,2,244,122
210,20,130655,2,130,65
211,20,469281,3,469,234
212,20,205358,1,205,102
213,20,108771,1,108,54
214,20,180125,4,180,90
215,20,726728,3,726,363
216,20,396466,2,396,198
217,20,442897,2,442,221
218,21,674071,2,674,337
219,21,781931,2,781,390
220,21,270697,7,270,135
221,21,295920,2,295,147
222,21,785452,1,785,392
223,21,473876,1,473,236
224,21,615332,1,615,307
225,21,384132,1,384,192
226,21,558661,2,558,279
227,21,260784,4,260,130
228,21,455707,1,455,227
229,21,144261,2,144,72
230,21,637616,3,637,318
231,21,653127,5,653,326
232,22,418546,1,418,209
233,22,369261,3,369,184
234,22,679647,1,679,339
235,22,331314,1,331,165
236,22,547181,4,547,273
237,22,335011,2,335,167
238,22,717779,2,717,358
239,22,189157,1,189,94
240,22,795844,2,795,397
241,23,313127,3,313,156
242,23,289977,4,289,144
243,23,420142,1,420,210
244,23,120564,3,120,60
245,23,125024,2,125,62
246,23,526740,2,526,263
247,23,589164,1,589,294
248,23,650341,1,650,325
249,23,407205,7,407,203
250,23,641804,3,641,320
251,24,547243,1,547,273
252,24,363750,1,363,181
253,24,610183,1,610,305
254,24,353499,2,353,176
255,25,551158,1,551,275
256,25,176737,1,176,88
257,25,688647,2,688,344
258,25,555164,1,555,277
259,25,227531,2,227,113
260,25,571733,2,571,285
261,25,263366,1,263,131
262,25,320643,1,320,160
263,25,721009,1,721,360
264,25,623827,1,623,311
265,26,528742,2,528,264
266,26,776250,2,776,388
267,26,212755,2,212,106
268,26,775175,1,775,387
269,26,688598,2,688,344
270,26,299058,4,299,149
271,26,700456,2,700,350
272,26,345095,1,345,172
273,26,364579,2,364,182
274,26,754506,1,754,377
275,26,176256,1,176,88
276,26,597882,2,597,298
277,27,674838,4,674,337
278,27,502052,1,502,251
279,27,359577,1,359,179
280,27,113429,2,113,56
281,27,397501,8,397,198
282,27,621398,3,621,310
283,27,214299,2,214,107
284,27,114336,1,114,57
285,28,663731,2,663,331
286,28,144494,4,144,72
287,28,615509,1,615,307
288,28,653515,3,653,326
289,28,694003,1,694,347
290,28,489687,1,489,244
291,28,224278,2,224,112
292,28,104611,3,104,52
293,28,576645,1,576,288
294,29,408868,1,408,204
295,29,384821,2,384,192
296,29,202100,1,202,101
297,29,123459,1,123,61
298,29,715983,1,715,357
299,29,715478,2,715,357
300,29,594334,1,594,297
301,29,503891,2,503,251
302,29,278959,1,278,139
303,29,583262,2,583,291
304,30,637550,3,637,318
305,30,510883,4,510,255
306,30,154286,2,154,77
307,30,388678,2,388,194
308,30,131528,1,131,65
309,30,590367,2,590,295
310,30,477412,1,477,238
311,30,760307,1,760,380
312,30,627743,2,627,313
313,30,585770,3,585,292
314,31,184401,1,184,92
315,31,279728,4,279,139
316,31,459704,1,459,229
317,31,603146,2,603,301
318,31,677880,3,677,338
319,31,744834,1,744,372
320,31,460692,1,460,230
321,31,348440,4,348,174
322,32,211608,2,211,105
323,32,285026,2,285,142
324,32,612293,1,612,306
325,32,420277,5,420,210
326,32,595507,2,595,297
327,32,523043,3,523,261
328,32,518606,3,518,259
329,32,659403,3,659,329
330,33,440234,2,440,220
331,33,499984,5,499,249
332,33,451728,1,451,225
333,33,497815,2,497,248
334,33,257534,2,257,128
335,33,267359,2,267,133
336,33,513585,1,513,256
337,33,570068,1,570,285
338,33,529336,1,529,264
339,33,653815,1,653,326
340,33,742423,2,742,371
341,33,232180,4,232,116
342,34,496892,4,496,248
343,34,772208,1,772,386
344,34,720087,1,720,360
345,34,231258,1,231,115
346,34,208040,2,208,104
347,34,358976,3,358,179
348,35,633279,1,633,316
349,35,756378,1,756,378
350,35,190951,1,190,95
351,35,326599,2,326,163
352,35,431854,1,431,215
353,35,693977,3,693,346
354,35,756437,1,756,378
355,35,582700,1,582,291
356,35,568183,1,568,284
357,35,644174,3,644,322
358,35,754446,4,754,377
359,35,392661,2,392,196
360,36,140448,1,140,70
361,36,675260,1,675,337
362,36,660132,4,660,330
363,36,778220,1,778,389
364,36,758815,2,758,379
365,36,411455,2,411,205
366,36,398985,1,398,199
367,36,176404,2,176,88
368,36,517858,3,517,258
369,37,539762,1,539,269
370,37,559706,1,559,279
371,37,449367,1,449,224
372,37,427024,4,427,213
373,37,255020,1,255,127
374,37,435505,3,435,217
375,37,424628,3,424,212
376,37,111541,3,111,55
377,37,283427,1,283,141
378,38,631893,2,631,315
379,38,177938,2,177,88
380,38,283219,1,283,141
381,38,533632,4,533,266
382,38,212669,2,212,106
383,38,332542,3,332,166
384,38,302645,2,302,151
385,38,196168,1,196,98
386,39,221812,1,221,110
387,39,782294,3,782,391
388,39,385154,1,385,192
389,39,685557,4,685,342
390,39,241520,2,241,120
391,39,683422,1,683,341
392,39,651950,1,651,325
393,39,340100,2,340,170
394,39,532427,3,532,266
395,39,508224,2,508,254
396,40,452541,4,452,226
397,40,145366,1,145,72
398,40,448602,2,448,224
399,40,646589,1,646,323
400,40,386376,2,386,193
401,40,243518,3,243,121
402,40,608945,4,608,304
403,41,254782,3,254,127
404,41,624558,1,624,312
405,41,277909,6,277,138
406,41,564669,1,564,282
407,41,233246,2,233,116
408,41,652054,2,652,326
409,41,524970,1,524,262
410,41,570262,2,570,285
411,42,186127,2,186,93
412,42,785204,1,785,392
413,42,361504,1,361,180
414,42,448259,2,448,224
415,42,665466,1,665,332
416,42,526877,1,526,263
417,42,483704,4,483,241
418,42,431067,3,431,215
419,42,407140,1,407,203
420,42,163082,1,163,81
421,42,184356,1,184,92
422,42,512642,1,512,256
423,42,313123,2,313,156
424,42,602582,1,602,301
425,43,362679,1,362,181
426,43,767082,1,767,383
427,43,150318,1,150,75
428,43,248470,5,248,124
429,43,259166,2,259,129
430,43,572172,4,572,286
431,43,259770,2,259,129
432,43,322938,3,322,161
433,44,293430,1,293,146
434,44,154269,2,154,77
435,44,360875,3,360,180
436,44,254193,3,254,127
437,44,603794,4,603,301
438,44,127268,1,127,63
439,44,703696,1,703,351
440,44,446638,3,446,223
441,44,480690,4,480,240
442,44,256659,1,256,128
443,44,263190,1,263,131
444,44,272035,3,272,136
445,45,762281,3,762,381
446,45,323547,2,323,161
447,45,125947,3,125,62
448,45,790948,2,790,395
449,45,462759,5,462,231
450,46,251804,6,251,125
451,46,171221,2,171,85
452,46,607903,1,607,303
453,46,220634,2,220,110
454,46,463684,1,463,231
455,46,202928,3,202,101
456,46,135510,1,135,67
457,46,204907,5,204,102
458,46,413407,1,413,206
459,46,731943,4,731,365
460,46,602575,1,602,301
461,46,531007,1,531,265
462,46,330055,2,330,165
463,47,500883,1,500,250
464,47,481887,3,481,240
465,47,329681,3,329,164
466,47,162941,1,162,81
467,47,206926,2,206,103
468,47,731137,2,731,365
469,47,691885,4,691,345
470,47,456271,4,456,228
471,47,415966,2,415,207
472,47,624236,2,624,312
473,47,610467,1,610,305
474,48,382543,2,382,191
475,48,300865,1,300,150
476,48,325287,4,325,162
477,48,705291,3,705,352
478,49,254243,3,254,127
479,49,493009,4,493,246
480,49,491669,3,491,245
481,49,293705,2,293,146
482,49,244117,3,244,122
483,49,203407,1,203,101
484,49,788973,2,788,394
485,49,260397,4,260,130
486,49,663265,2,663,331
487,49,632397,2,632,316
488,49,719494,3,719,359
489,49,461814,2,461,230
490,50,451738,2,451,225
491,50,550971,4,550,275
492,50,110322,3,110,55
493,50,368370,1,368,184
494,50,776922,2,776,388
495,50,367828,3,367,183
496,50,339472,3,339,169
497,50,678013,3,678,339
498,50,301864,2,301,150
499,50,311529,1,311,155
500,50,472521,3,472,236
501,50,174319,1,174,87
502,50,731261,1,731,365
503,51,358083,5,358,179
504,51,102386,1,102,51
505,51,139998,2,139,69
506,51,774866,3,774,387
507,51,468246,1,468,234
508,51,187074,2,187,93
509,51,749842,3,749,374
510,51,161779,1,161,80
511,51,129592,1,129,64
512,51,408656,2,408,204
513,52,760365,1,760,380
514,52,126295,2,126,63
515,52,726964,1,726,363
516,52,200938,4,200,100
517,52,785702,3,785,392
518,52,453586,2,453,226
519,52,284359,1,284,142
520,52,525725,7,525,262
521,52,203332,1,203,101
522,52,782986,2,782,391
523,52,365585,2,365,182
524,53,566224,2,566,283
525,53,775860,1,775,387
526,53,236717,2,236,118
527,53,503232,4,503,251
528,53,715420,1,715,357
529,53,430774,4,430,215
530,53,746340,3,746,373
531,53,767480,1,767,383
532,53,135476,1,135,67
533,53,396153,4,396,198
534,54,227964,1,227,113
535,54,569982,1,569,284
536,54,492427,4,492,246
537,54,519396,2,519,259
538,55,292444,1,292,146
539,55,465805,1,465,232
540,55,622928,1,622,311
541,55,315572,2,315,157
542,55,503897,1,503,251
543,56,761753,2,761,380
544,56,605250,1,605,302
545,56,731328,1,731,365
546,56,639680,1,639,319
547,56,749871,1,749,374
548,57,140227,4,140,70
549,57,411278,2,411,205
550,57,604662,1,604,302
551,57,645678,1,645,322
552,57,787168,1,787,393
553,57,798789,3,798,399
554,57,437537,3,437,218
555,57,563223,3,563,281
556,57,431407,2,431,215
557,57,704930,1,704,352
558,57,695400,3,695,347
559,57,615499,2,615,307
560,57,464251,5,464,232
561,57,763886,4,763,381
562,57,288003,4,288,144
563,57,340294,1,340,170
564,58,306228,1,306,153
565,58,216995,2,216,108
566,58,180985,3,180,90
567,58,665832,3,665,332
568,58,284751,4,284,142
569,58,311333,1,311,155
570,58,455614,5,455,227
571,59,357445,2,357,178
572,59,344428,8,344,172
573,59,492652,2,492,246
574,59,390401,2,390,195
575,59,166532,1,166,83
576,59,472151,1,472,236
577,59,244969,1,244,122
578,59,478042,2,478,239
579,60,751788,2,751,375
580,60,159610,1,159,79
581,60,146618,1,146,73
582,60,638340,2,638,319
583,60,530784,3,530,265
584,60,441648,4,441,220
585,60,121821,1,121,60
586,60,788859,2,788,394
587,60,377664,3,377,188
588,61,308490,4,308,154
589,61,107487,3,107,53
590,61,779976,3,779,389
591,61,395263,1,395,197
592,61,378237,2,378,189
593,61,582342,2,582,291
594,61,701849,2,701,350
595,61,731449,1,731,365
596,61,720316,1,720,360
597,61,286310,2,286,143
598,62,166038,3,166,83
599,62,224013,5,224,112
600,62,627660,5,627,313
601,62,626865,1,626,313
602,62,524040,4,524,262
603,62,399142,2,399,199
604,62,244686,7,244,122
605,62,128884,2,128,64
606,63,111226,1,111,55
607,63,547067,2,547,273
608,63,733061,2,733,366
609,63,742339,3,742,371
610,63,120849,3,120,60
611,63,784147,2,784,392
612,63,277561,1,277,138
613,63,781890,1,781,390
614,64,519849,2,519,259
615,64,475820,1,475,237
616,64,735329,2,735,367
617,64,363062,1,363,181
618,65,513302,1,513,256
619,65,770240,4,770,385
620,65,721763,1,721,360
621,65,550274,3,550,275
622,65,224704,2,224,112
623,65,209018,2,209,104
624,65,413976,1,413,206
625,65,629270,2,629,314
626,65,799393,1,799,399
627,65,766830,3,766,383
628,65,405829,2,405,202
629,66,583366,3,583,291
630,66,594900,4,594,297
631,66,275558,1,275,137
632,67,755749,3,755,377
633,67,602786,2,602,301
634,67,468128,1,468,234
635,67,346164,1,346,173
636,67,485081,1,485,242
637,67,372811,5,372,186
638,67,522284,7,522,261
639,67,451917,1,451,225
640,67,179826,1,179,89
641,67,468475,1,468,234
642,67,124751,1,124,62
643,68,621372,3,621,310
644,68,218956,2,218,109
645,68,283416,1,283,141
646,68,769632,1,769,384
647,69,147124,1,147,73
