cloudlet_id,arrival_time,length,pes_required,file_size,output_size
0,0,221958,1,221,110
1,0,771155,1,771,385
2,0,231932,1,231,115
3,0,465838,1,465,232
4,0,359178,1,359,179
5,0,744167,1,744,372
6,0,210268,3,210,105
7,0,154886,2,154,77
8,0,237337,3,237,118
9,0,621430,1,621,310
10,0,187498,1,187,93
11,0,275203,2,275,137
12,0,291335,1,291,145
13,0,378167,1,378,189
14,0,141090,3,141,70
15,0,429365,4,429,214
16,0,164820,1,164,82
17,0,421879,3,421,210
18,0,427069,1,427,213
19,0,299041,2,299,149
20,0,203355,4,203,101
21,0,335796,2,335,167
22,0,314176,3,314,157
23,0,284779,3,284,142
24,0,447449,2,447,223
25,0,521909,3,521,260
26,0,358795,3,358,179
27,0,586232,2,586,293
28,0,600186,1,600,300
29,0,256730,1,256,128
30,0,484681,1,484,242
31,0,249503,2,249,124
32,0,754811,1,754,377
33,0,627035,1,627,313
34,0,748143,1,748,374
35,0,552366,1,552,276
36,0,165725,2,165,82
37,0,229981,1,229,114
38,0,184654,1,184,92
39,0,691723,1,691,345
40,0,419030,5,419,209
41,0,428947,1,428,214
42,0,655839,2,655,327
43,0,373538,2,373,186
44,0,431236,1,431,215
45,0,628178,5,628,314
46,0,665894,1,665,332
47,0,589492,4,589,294
48,0,356840,1,356,178
49,0,573254,1,573,286
50,1,449457,2,449,224
51,1,765987,5,765,382
52,1,370936,2,370,185
53,1,339931,4,339,169
54,1,339629,1,339,169
55,1,305041,4,305,152
56,1,798361,1,798,399
57,1,517113,1,517,258
58,1,168148,1,168,84
59,1,748531,4,748,374
60,1,351995,2,351,175
61,1,778843,1,778,389
62,1,672843,1,672,336
63,1,356508,1,356,178
64,1,206530,1,206,103
65,1,704365,1,704,352
66,1,560337,1,560,280
67,1,559773,4,559,279
68,1,308261,3,308,154
69,1,441097,1,441,220
70,1,415139,4,415,207
71,1,271829,3,271,135
72,1,371836,2,371,185
73,1,538974,2,538,269
74,1,302283,4,302,151
75,1,296769,1,296,148
76,1,661353,1,661,330
77,1,323165,2,323,161
78,1,723587,3,723,361
79,1,635822,1,635,317
80,1,587879,4,587,293
81,1,664685,1,664,332
82,1,453531,1,453,226
83,1,363160,1,363,181
84,1,679879,2,679,339
85,1,320884,8,320,160
86,1,123247,3,123,61
87,1,124300,2,124,62
88,1,567281,6,567,283
89,1,707086,1,707,353
90,1,633556,1,633,316
91,1,448951,3,448,224
92,1,374329,2,374,187
93,1,532315,1,532,266
94,1,616588,2,616,308
95,1,336584,1,336,168
96,1,662332,2,662,331
97,1,476896,2,476,238
98,1,148984,1,148,74
99,1,402918,6,402,201
100,2,364712,3,364,182
101,2,220151,2,220,110
102,2,555808,1,555,277
103,2,233767,1,233,116
104,2,748663,2,748,374
105,2,236330,1,236,118
106,2,580754,1,580,290
107,2,401648,2,401,200
108,2,788519,4,788,394
109,2,113986,4,113,56
110,2,686146,3,686,343
111,2,229312,3,229,114
112,2,112666,2,112,56
113,2,400804,3,400,200
114,2,234633,4,234,117
115,2,388998,2,388,194
116,2,728776,4,728,364
117,2,384806,7,384,192
118,2,130535,1,130,65
119,2,475713,5,475,237
120,2,451279,1,451,225
121,2,701661,4,701,350
122,2,747972,4,747,373
123,2,589570,4,589,294
124,2,556551,2,556,278
125,2,373109,1,373,186
126,2,124538,1,124,62
127,2,301664,1,301,150
128,2,591234,1,591,295
129,2,239182,5,239,119
130,2,572525,1,572,286
131,2,258338,2,258,129
132,2,284064,2,284,142
133,2,314020,1,314,157
134,2,723094,1,723,361
135,2,715270,4,715,357
136,2,745914,3,745,372
137,2,219176,2,219,109
138,2,318126,1,318,159
139,2,318969,1,318,159
140,2,222409,3,222,111
141,2,647707,3,647,323
142,2,353618,5,353,176
143,2,150015,1,150,75
144,2,222096,2,222,111
145,2,731347,2,731,365
146,2,285340,1,285,142
147,2,210687,1,210,105
148,2,511357,1,511,255
149,2,205878,2,205,102
150,3,298286,1,298,149
151,3,264899,2,264,132
152,3,424767,2,424,212
153,3,479989,2,479,239
154,3,515515,1,515,257
155,3,143585,2,143,71
156,3,471369,1,471,235
157,3,164044,4,164,82
158,3,542296,5,542,271
159,3,209556,1,209,104
160,3,626981,3,626,313
161,3,300235,1,300,150
162,3,125939,2,125,62
163,3,252906,1,252,126
164,3,642335,1,642,321
165,3,388249,2,388,194
166,3,175766,1,175,87
167,3,508923,2,508,254
168,3,515192,3,515,257
169,3,668550,5,668,334
170,3,487261,1,487,243
171,3,785440,3,785,392
172,3,752664,2,752,376
173,3,554589,1,554,277
174,3,237848,2,237,118
175,3,717075,4,717,358
176,3,227948,2,227,113
177,3,679304,3,679,339
178,3,502690,1,502,251
179,3,599046,3,599,299
180,3,551269,6,551,275
181,3,121959,5,121,60
182,3,760890,2,760,380
183,3,328576,4,328,164
184,3,637833,2,637,318
185,3,265838,1,265,132
186,3,435674,5,435,217
187,3,161087,2,161,80
188,3,693128,1,693,346
189,3,218451,2,218,109
190,3,547600,3,547,273
191,3,539792,1,539,269
192,3,139353,2,139,69
193,3,293075,5,293,146
194,3,314283,1,314,157
195,3,414877,2,414,207
196,3,165318,1,165,82
197,3,582690,1,582,291
198,3,516880,3,516,258
199,3,691460,3,691,345
200,4,193264,1,193,96
201,4,325281,1,325,162
202,4,737147,1,737,368
203,4,494070,1,494,247
204,4,452228,1,452,226
205,4,531839,2,531,265
206,4,369536,2,369,184
207,4,417824,1,417,208
208,4,357426,1,357,178
209,4,277789,2,277,138
210,4,613153,1,613,306
211,4,225657,1,225,112
212,4,335167,2,335,167
213,4,781669,2,781,390
214,4,580671,2,580,290
215,4,170467,5,170,85
216,4,283734,3,283,141
217,4,722794,5,722,361
218,4,209751,2,209,104
219,4,481050,1,481,240
220,4,792517,1,792,396
221,4,561079,2,561,280
222,4,468452,1,468,234
223,4,206081,2,206,103
224,4,713333,2,713,356
225,4,658986,1,658,329
226,4,210078,4,210,105
227,4,122671,1,122,61
228,4,518400,1,518,259
229,4,455528,6,455,227
230,4,710490,2,710,355
231,4,151663,1,151,75
232,4,115708,4,115,57
233,4,411955,4,411,205
234,4,233883,1,233,116
235,4,418394,3,418,209
236,4,212547,2,212,106
237,4,659042,2,659,329
238,4,242483,1,242,121
239,4,758271,2,758,379
240,4,314835,1,314,157
241,4,501896,1,501,250
242,4,184896,1,184,92
243,4,577095,1,577,288
244,4,171295,7,171,85
245,4,373255,1,373,186
246,4,399648,1,399,199
247,4,757162,2,757,378
248,4,108155,1,108,54
249,4,566872,5,566,283
250,5,474705,2,474,237
251,5,671542,2,671,335
252,5,710269,1,710,355
